time;position;tas;heading_angle;climb_angle;
89492.899038s;48°41'42.967882"N 53°3'52.029040"W 30000.00ft;700.0km/h;64.60°;0.00°;
89544.327610s;48°44'1.191909"N 52°56'29.095569"W 30000.00ft;700.0km/h;64.69°;0.00°;
89595.756181s;48°46'18.943606"N 52°49'5.486160"W 30000.00ft;700.0km/h;64.78°;0.00°;
89647.184753s;48°48'36.221612"N 52°41'41.201190"W 30000.00ft;700.0km/h;64.87°;0.00°;
89698.613324s;48°50'53.024566"N 52°34'16.241057"W 30000.00ft;700.0km/h;64.97°;0.00°;
89750.041896s;48°53'9.351105"N 52°26'50.606180"W 30000.00ft;700.0km/h;65.06°;0.00°;
89801.470467s;48°55'25.199867"N 52°19'24.296995"W 30000.00ft;700.0km/h;65.15°;0.00°;
89852.899038s;48°57'40.569491"N 52°11'57.313960"W 30000.00ft;700.0km/h;65.25°;0.00°;
89904.327610s;48°59'55.458614"N 52°4'29.657552"W 30000.00ft;700.0km/h;65.34°;0.00°;
89955.756181s;49°2'9.865872"N 51°57'1.328268"W 30000.00ft;700.0km/h;65.43°;0.00°;
90007.184753s;49°4'23.789905"N 51°49'32.326628"W 30000.00ft;700.0km/h;65.53°;0.00°;
90058.613324s;49°6'37.229348"N 51°42'2.653169"W 30000.00ft;700.0km/h;65.62°;0.00°;
90110.041896s;49°8'50.182839"N 51°34'32.308450"W 30000.00ft;700.0km/h;65.72°;0.00°;
90161.470467s;49°11'2.649016"N 51°27'1.293052"W 30000.00ft;700.0km/h;65.81°;0.00°;
90212.899038s;49°13'14.626516"N 51°19'29.607573"W 30000.00ft;700.0km/h;65.91°;0.00°;
90264.327610s;49°15'26.113977"N 51°11'57.252636"W 30000.00ft;700.0km/h;66.00°;0.00°;
90315.756181s;49°17'37.110035"N 51°4'24.228884"W 30000.00ft;700.0km/h;66.10°;0.00°;
90367.184753s;49°19'47.613330"N 50°56'50.536979"W 30000.00ft;700.0km/h;66.19°;0.00°;
90418.613324s;49°21'57.622500"N 50°49'16.177607"W 30000.00ft;700.0km/h;66.29°;0.00°;
90470.041896s;49°24'7.136183"N 50°41'41.151473"W 30000.00ft;700.0km/h;66.38°;0.00°;
90521.470467s;49°26'16.153018"N 50°34'5.459306"W 30000.00ft;700.0km/h;66.48°;0.00°;
90572.899038s;49°28'24.671644"N 50°26'29.101854"W 30000.00ft;700.0km/h;66.58°;0.00°;
90624.327610s;49°30'32.690702"N 50°18'52.079890"W 30000.00ft;700.0km/h;66.67°;0.00°;
90675.756181s;49°32'40.208832"N 50°11'14.394205"W 30000.00ft;700.0km/h;66.77°;0.00°;
90727.184753s;49°34'47.224675"N 50°3'36.045615"W 30000.00ft;700.0km/h;66.87°;0.00°;
90778.613324s;49°36'53.736872"N 49°55'57.034955"W 30000.00ft;700.0km/h;66.96°;0.00°;
90830.041896s;49°38'59.744066"N 49°48'17.363087"W 30000.00ft;700.0km/h;67.06°;0.00°;
90881.470467s;49°41'5.244899"N 49°40'37.030889"W 30000.00ft;700.0km/h;67.16°;0.00°;
90932.899038s;49°43'10.238015"N 49°32'56.039267"W 30000.00ft;700.0km/h;67.26°;0.00°;
90984.327610s;49°45'14.722059"N 49°25'14.389147"W 30000.00ft;700.0km/h;67.35°;0.00°;
91035.756181s;49°47'18.695676"N 49°17'32.081477"W 30000.00ft;700.0km/h;67.45°;0.00°;
91087.184753s;49°49'22.157513"N 49°9'49.117228"W 30000.00ft;700.0km/h;67.55°;0.00°;
91138.613324s;49°51'25.106216"N 49°2'5.497395"W 30000.00ft;700.0km/h;67.65°;0.00°;
91190.041896s;49°53'27.540434"N 48°54'21.222995"W 30000.00ft;700.0km/h;67.75°;0.00°;
91241.470467s;49°55'29.458817"N 48°46'36.295067"W 30000.00ft;700.0km/h;67.84°;0.00°;
91292.899038s;49°57'30.860014"N 48°38'50.714676"W 30000.00ft;700.0km/h;67.94°;0.00°;
91344.327610s;49°59'31.742677"N 48°31'4.482908"W 30000.00ft;700.0km/h;68.04°;0.00°;
91395.756181s;50°1'32.105460"N 48°23'17.600871"W 30000.00ft;700.0km/h;68.14°;0.00°;
91447.184753s;50°3'31.947016"N 48°15'30.069700"W 30000.00ft;700.0km/h;68.24°;0.00°;
91498.613324s;50°5'31.266001"N 48°7'41.890551"W 30000.00ft;700.0km/h;68.34°;0.00°;
91550.041896s;50°7'30.061072"N 47°59'53.064604"W 30000.00ft;700.0km/h;68.44°;0.00°;
91601.470467s;50°9'28.330887"N 47°52'3.593062"W 30000.00ft;700.0km/h;68.54°;0.00°;
91652.899038s;50°11'26.074106"N 47°44'13.477154"W 30000.00ft;700.0km/h;68.64°;0.00°;
91704.327610s;50°13'23.289390"N 47°36'22.718130"W 30000.00ft;700.0km/h;68.74°;0.00°;
91755.756181s;50°15'19.975402"N 47°28'31.317266"W 30000.00ft;700.0km/h;68.84°;0.00°;
91807.184753s;50°17'16.130807"N 47°20'39.275861"W 30000.00ft;700.0km/h;68.94°;0.00°;
91858.613324s;50°19'11.754272"N 47°12'46.595239"W 30000.00ft;700.0km/h;69.04°;0.00°;
91910.041896s;50°21'6.844463"N 47°4'53.276748"W 30000.00ft;700.0km/h;69.15°;0.00°;
91961.470467s;50°23'1.400053"N 46°56'59.321759"W 30000.00ft;700.0km/h;69.25°;0.00°;
92012.899038s;50°24'55.419711"N 46°49'4.731668"W 30000.00ft;700.0km/h;69.35°;0.00°;
92064.327610s;50°26'48.902112"N 46°41'9.507897"W 30000.00ft;700.0km/h;69.45°;0.00°;
92115.756181s;50°28'41.845932"N 46°33'13.651890"W 30000.00ft;700.0km/h;69.55°;0.00°;
92167.184753s;50°30'34.249849"N 46°25'17.165117"W 30000.00ft;700.0km/h;69.65°;0.00°;
92218.613324s;50°32'26.112542"N 46°17'20.049074"W 30000.00ft;700.0km/h;69.76°;0.00°;
92270.041896s;50°34'17.432694"N 46°9'22.305278"W 30000.00ft;700.0km/h;69.86°;0.00°;
92321.470467s;50°36'8.208990"N 46°1'23.935274"W 30000.00ft;700.0km/h;69.96°;0.00°;
92372.899038s;50°37'58.440115"N 45°53'24.940632"W 30000.00ft;700.0km/h;70.06°;0.00°;
92424.327610s;50°39'48.124760"N 45°45'25.322944"W 30000.00ft;700.0km/h;70.17°;0.00°;
92475.756181s;50°41'37.261615"N 45°37'25.083830"W 30000.00ft;700.0km/h;70.27°;0.00°;
92527.184753s;50°43'25.849374"N 45°29'24.224933"W 30000.00ft;700.0km/h;70.37°;0.00°;
92578.613324s;50°45'13.886734"N 45°21'22.747924"W 30000.00ft;700.0km/h;70.48°;0.00°;
92630.041896s;50°47'1.372394"N 45°13'20.654495"W 30000.00ft;700.0km/h;70.58°;0.00°;
92681.470467s;50°48'48.305056"N 45°5'17.946368"W 30000.00ft;700.0km/h;70.68°;0.00°;
92732.899038s;50°50'34.683424"N 44°57'14.625285"W 30000.00ft;700.0km/h;70.79°;0.00°;
92784.327610s;50°52'20.506205"N 44°49'10.693019"W 30000.00ft;700.0km/h;70.89°;0.00°;
92835.756181s;50°54'5.772109"N 44°41'6.151365"W 30000.00ft;700.0km/h;71.00°;0.00°;
92887.184753s;50°55'50.479850"N 44°33'1.002143"W 30000.00ft;700.0km/h;71.10°;0.00°;
92938.613324s;50°57'34.628143"N 44°24'55.247201"W 30000.00ft;700.0km/h;71.21°;0.00°;
92990.041896s;50°59'18.215707"N 44°16'48.888410"W 30000.00ft;700.0km/h;71.31°;0.00°;
93041.470467s;51°1'1.241264"N 44°8'41.927670"W 30000.00ft;700.0km/h;71.42°;0.00°;
93092.899038s;51°2'43.703539"N 44°0'34.366903"W 30000.00ft;700.0km/h;71.52°;0.00°;
93144.327610s;51°4'25.601261"N 43°52'26.208059"W 30000.00ft;700.0km/h;71.63°;0.00°;
93195.756181s;51°6'6.933161"N 43°44'17.453114"W 30000.00ft;700.0km/h;71.73°;0.00°;
93247.184753s;51°7'47.697975"N 43°36'8.104067"W 30000.00ft;700.0km/h;71.84°;0.00°;
93298.613324s;51°9'27.894440"N 43°27'58.162946"W 30000.00ft;700.0km/h;71.95°;0.00°;
93350.041896s;51°11'7.521298"N 43°19'47.631803"W 30000.00ft;700.0km/h;72.05°;0.00°;
93401.470467s;51°12'46.577295"N 43°11'36.512718"W 30000.00ft;700.0km/h;72.16°;0.00°;
93452.899038s;51°14'25.061180"N 43°3'24.807793"W 30000.00ft;700.0km/h;72.26°;0.00°;
93504.327610s;51°16'2.971704"N 42°55'12.519161"W 30000.00ft;700.0km/h;72.37°;0.00°;
93555.756181s;51°17'40.307625"N 42°46'59.648977"W 30000.00ft;700.0km/h;72.48°;0.00°;
93607.184753s;51°19'17.067703"N 42°38'46.199423"W 30000.00ft;700.0km/h;72.58°;0.00°;
93658.613324s;51°20'53.250701"N 42°30'32.172709"W 30000.00ft;700.0km/h;72.69°;0.00°;
93710.041896s;51°22'28.855387"N 42°22'17.571068"W 30000.00ft;700.0km/h;72.80°;0.00°;
93761.470467s;51°24'3.880533"N 42°14'2.396762"W 30000.00ft;700.0km/h;72.91°;0.00°;
93812.899038s;51°25'38.324914"N 42°5'46.652076"W 30000.00ft;700.0km/h;73.01°;0.00°;
93864.327610s;51°27'12.187312"N 41°57'30.339324"W 30000.00ft;700.0km/h;73.12°;0.00°;
93915.756181s;51°28'45.466509"N 41°49'13.460845"W 30000.00ft;700.0km/h;73.23°;0.00°;
93967.184753s;51°30'18.161294"N 41°40'56.019002"W 30000.00ft;700.0km/h;73.34°;0.00°;
94018.613324s;51°31'50.270459"N 41°32'38.016189"W 30000.00ft;700.0km/h;73.45°;0.00°;
94070.041896s;51°33'21.792802"N 41°24'19.454820"W 30000.00ft;700.0km/h;73.55°;0.00°;
94121.470467s;51°34'52.727123"N 41°16'0.337341"W 30000.00ft;700.0km/h;73.66°;0.00°;
94172.899038s;51°36'23.072230"N 41°7'40.666220"W 30000.00ft;700.0km/h;73.77°;0.00°;
94224.327610s;51°37'52.826931"N 40°59'20.443953"W 30000.00ft;700.0km/h;73.88°;0.00°;
94275.756181s;51°39'21.990042"N 40°50'59.673061"W 30000.00ft;700.0km/h;73.99°;0.00°;
94327.184753s;51°40'50.560383"N 40°42'38.356092"W 30000.00ft;700.0km/h;74.10°;0.00°;
94378.613324s;51°42'18.536779"N 40°34'16.495620"W 30000.00ft;700.0km/h;74.21°;0.00°;
94430.041896s;51°43'45.918057"N 40°25'54.094245"W 30000.00ft;700.0km/h;74.32°;0.00°;
94481.470467s;51°45'12.703054"N 40°17'31.154592"W 30000.00ft;700.0km/h;74.43°;0.00°;
94532.899038s;51°46'38.890606"N 40°9'7.679314"W 30000.00ft;700.0km/h;74.54°;0.00°;
94584.327610s;51°48'4.479560"N 40°0'43.671088"W 30000.00ft;700.0km/h;74.65°;0.00°;
94635.756181s;51°49'29.468764"N 39°52'19.132618"W 30000.00ft;700.0km/h;74.76°;0.00°;
94687.184753s;51°50'53.857071"N 39°43'54.066634"W 30000.00ft;700.0km/h;74.87°;0.00°;
94738.613324s;51°52'17.643343"N 39°35'28.475892"W 30000.00ft;700.0km/h;74.98°;0.00°;
94790.041896s;51°53'40.826443"N 39°27'2.363173"W 30000.00ft;700.0km/h;75.09°;0.00°;
94841.470467s;51°55'3.405241"N 39°18'35.731286"W 30000.00ft;700.0km/h;75.20°;0.00°;
94892.899038s;51°56'25.378614"N 39°10'8.583062"W 30000.00ft;700.0km/h;75.31°;0.00°;
94944.327610s;51°57'46.745442"N 39°1'40.921361"W 30000.00ft;700.0km/h;75.42°;0.00°;
94995.756181s;51°59'7.504612"N 38°53'12.749068"W 30000.00ft;700.0km/h;75.53°;0.00°;
95047.184753s;52°0'27.655016"N 38°44'44.069093"W 30000.00ft;700.0km/h;75.65°;0.00°;
95098.613324s;52°1'47.195551"N 38°36'14.884373"W 30000.00ft;700.0km/h;75.76°;0.00°;
95150.041896s;52°3'6.125121"N 38°27'45.197869"W 30000.00ft;700.0km/h;75.87°;0.00°;
95201.470467s;52°4'24.442636"N 38°19'15.012567"W 30000.00ft;700.0km/h;75.98°;0.00°;
95252.899038s;52°5'42.147011"N 38°10'44.331482"W 30000.00ft;700.0km/h;76.09°;0.00°;
95304.327610s;52°6'59.237166"N 38°2'13.157650"W 30000.00ft;700.0km/h;76.20°;0.00°;
95355.756181s;52°8'15.712029"N 37°53'41.494134"W 30000.00ft;700.0km/h;76.32°;0.00°;
95407.184753s;52°9'31.570534"N 37°45'9.344025"W 30000.00ft;700.0km/h;76.43°;0.00°;
95458.613324s;52°10'46.811619"N 37°36'36.710434"W 30000.00ft;700.0km/h;76.54°;0.00°;
95510.041896s;52°12'1.434230"N 37°28'3.596502"W 30000.00ft;700.0km/h;76.65°;0.00°;
95561.470467s;52°13'15.437318"N 37°19'30.005392"W 30000.00ft;700.0km/h;76.77°;0.00°;
95612.899038s;52°14'28.819842"N 37°10'55.940293"W 30000.00ft;700.0km/h;76.88°;0.00°;
95664.327610s;52°15'41.580766"N 37°2'21.404419"W 30000.00ft;700.0km/h;76.99°;0.00°;
95715.756181s;52°16'53.719061"N 36°53'46.401009"W 30000.00ft;700.0km/h;77.11°;0.00°;
95767.184753s;52°18'5.233704"N 36°45'10.933325"W 30000.00ft;700.0km/h;77.22°;0.00°;
95818.613324s;52°19'16.123679"N 36°36'35.004656"W 30000.00ft;700.0km/h;77.33°;0.00°;
95870.041896s;52°20'26.387978"N 36°27'58.618314"W 30000.00ft;700.0km/h;77.45°;0.00°;
95921.470467s;52°21'36.025596"N 36°19'21.777636"W 30000.00ft;700.0km/h;77.56°;0.00°;
95972.899038s;52°22'45.035538"N 36°10'44.485984"W 30000.00ft;700.0km/h;77.67°;0.00°;
96024.327610s;52°23'53.416816"N 36°2'6.746744"W 30000.00ft;700.0km/h;77.79°;0.00°;
96075.756181s;52°25'1.168446"N 35°53'28.563323"W 30000.00ft;700.0km/h;77.90°;0.00°;
96127.184753s;52°26'8.289454"N 35°44'49.939157"W 30000.00ft;700.0km/h;78.02°;0.00°;
96178.613324s;52°27'14.778870"N 35°36'10.877704"W 30000.00ft;700.0km/h;78.13°;0.00°;
96230.041896s;52°28'20.635735"N 35°27'31.382443"W 30000.00ft;700.0km/h;78.25°;0.00°;
96281.470467s;52°29'25.859094"N 35°18'51.456882"W 30000.00ft;700.0km/h;78.36°;0.00°;
96332.899038s;52°30'30.447999"N 35°10'11.104547"W 30000.00ft;700.0km/h;78.48°;0.00°;
96384.327610s;52°31'34.401512"N 35°1'30.328992"W 30000.00ft;700.0km/h;78.59°;0.00°;
96435.756181s;52°32'37.718700"N 34°52'49.133792"W 30000.00ft;700.0km/h;78.71°;0.00°;
96487.184753s;52°33'40.398638"N 34°44'7.522546"W 30000.00ft;700.0km/h;78.82°;0.00°;
96538.613324s;52°34'42.440409"N 34°35'25.498874"W 30000.00ft;700.0km/h;78.94°;0.00°;
96590.041896s;52°35'43.843102"N 34°26'43.066423"W 30000.00ft;700.0km/h;79.05°;0.00°;
96641.470467s;52°36'44.605815"N 34°18'0.228860"W 30000.00ft;700.0km/h;79.17°;0.00°;
96692.899038s;52°37'44.727655"N 34°9'16.989874"W 30000.00ft;700.0km/h;79.28°;0.00°;
96744.327610s;52°38'44.207732"N 34°0'33.353179"W 30000.00ft;700.0km/h;79.40°;0.00°;
96795.756181s;52°39'43.045168"N 33°51'49.322509"W 30000.00ft;700.0km/h;79.51°;0.00°;
96847.184753s;52°40'41.239092"N 33°43'4.901622"W 30000.00ft;700.0km/h;79.63°;0.00°;
96898.613324s;52°41'38.788640"N 33°34'20.094297"W 30000.00ft;700.0km/h;79.75°;0.00°;
96950.041896s;52°42'35.692955"N 33°25'34.904335"W 30000.00ft;700.0km/h;79.86°;0.00°;
97001.470467s;52°43'31.951191"N 33°16'49.335560"W 30000.00ft;700.0km/h;79.98°;0.00°;
97052.899038s;52°44'27.562507"N 33°8'3.391816"W 30000.00ft;700.0km/h;80.09°;0.00°;
97104.327610s;52°45'22.526071"N 32°59'17.076969"W 30000.00ft;700.0km/h;80.21°;0.00°;
97155.756181s;52°46'16.841060"N 32°50'30.394907"W 30000.00ft;700.0km/h;80.33°;0.00°;
97207.184753s;52°47'10.506659"N 32°41'43.349538"W 30000.00ft;700.0km/h;80.44°;0.00°;
97258.613324s;52°48'3.522061"N 32°32'55.944792"W 30000.00ft;700.0km/h;80.56°;0.00°;
97310.041896s;52°48'55.886466"N 32°24'8.184618"W 30000.00ft;700.0km/h;80.68°;0.00°;
97361.470467s;52°49'47.599084"N 32°15'20.072989"W 30000.00ft;700.0km/h;80.80°;0.00°;
97412.899038s;52°50'38.659133"N 32°6'31.613894"W 30000.00ft;700.0km/h;80.91°;0.00°;
97464.327610s;52°51'29.065840"N 31°57'42.811346"W 30000.00ft;700.0km/h;81.03°;0.00°;
97515.756181s;52°52'18.818440"N 31°48'53.669375"W 30000.00ft;700.0km/h;81.15°;0.00°;
97567.184753s;52°53'7.916175"N 31°40'4.192034"W 30000.00ft;700.0km/h;81.26°;0.00°;
97618.613324s;52°53'56.358299"N 31°31'14.383394"W 30000.00ft;700.0km/h;81.38°;0.00°;
97670.041896s;52°54'44.144072"N 31°22'24.247545"W 30000.00ft;700.0km/h;81.50°;0.00°;
97721.470467s;52°55'31.272764"N 31°13'33.788597"W 30000.00ft;700.0km/h;81.62°;0.00°;
97772.899038s;52°56'17.743652"N 31°4'43.010678"W 30000.00ft;700.0km/h;81.74°;0.00°;
97824.327610s;52°57'3.556025"N 30°55'51.917938"W 30000.00ft;700.0km/h;81.85°;0.00°;
97875.756181s;52°57'48.709178"N 30°47'0.514541"W 30000.00ft;700.0km/h;81.97°;0.00°;
97927.184753s;52°58'33.202416"N 30°38'8.804674"W 30000.00ft;700.0km/h;82.09°;0.00°;
97978.613324s;52°59'17.035054"N 30°29'16.792539"W 30000.00ft;700.0km/h;82.21°;0.00°;
98030.041896s;53°0'0.206414"N 30°20'24.482359"W 30000.00ft;700.0km/h;82.33°;0.00°;
98081.470467s;53°0'42.715828"N 30°11'31.878371"W 30000.00ft;700.0km/h;82.44°;0.00°;
98132.899038s;53°1'24.562638"N 30°2'38.984833"W 30000.00ft;700.0km/h;82.56°;0.00°;
98184.327610s;53°2'5.746193"N 29°53'45.806020"W 30000.00ft;700.0km/h;82.68°;0.00°;
98235.756181s;53°2'46.265855"N 29°44'52.346222"W 30000.00ft;700.0km/h;82.80°;0.00°;
98287.184753s;53°3'26.120991"N 29°35'58.609748"W 30000.00ft;700.0km/h;82.92°;0.00°;
98338.613324s;53°4'5.310979"N 29°27'4.600924"W 30000.00ft;700.0km/h;83.04°;0.00°;
98390.041896s;53°4'43.835207"N 29°18'10.324090"W 30000.00ft;700.0km/h;83.16°;0.00°;
98441.470467s;53°5'21.693073"N 29°9'15.783605"W 30000.00ft;700.0km/h;83.28°;0.00°;
98492.899038s;53°5'58.883981"N 29°0'20.983843"W 30000.00ft;700.0km/h;83.39°;0.00°;
98544.327610s;53°6'35.407349"N 28°51'25.929194"W 30000.00ft;700.0km/h;83.51°;0.00°;
98595.756181s;53°7'11.262602"N 28°42'30.624064"W 30000.00ft;700.0km/h;83.63°;0.00°;
98647.184753s;53°7'46.449174"N 28°33'35.072872"W 30000.00ft;700.0km/h;83.75°;0.00°;
98698.613324s;53°8'20.966509"N 28°24'39.280055"W 30000.00ft;700.0km/h;83.87°;0.00°;
98750.041896s;53°8'54.814063"N 28°15'43.250064"W 30000.00ft;700.0km/h;83.99°;0.00°;
98801.470467s;53°9'27.991299"N 28°6'46.987364"W 30000.00ft;700.0km/h;84.11°;0.00°;
98852.899038s;53°10'0.497690"N 27°57'50.496435"W 30000.00ft;700.0km/h;84.23°;0.00°;
98904.327610s;53°10'32.332720"N 27°48'53.781770"W 30000.00ft;700.0km/h;84.35°;0.00°;
98955.756181s;53°11'3.495881"N 27°39'56.847878"W 30000.00ft;700.0km/h;84.47°;0.00°;
99007.184753s;53°11'33.986678"N 27°30'59.699279"W 30000.00ft;700.0km/h;84.59°;0.00°;
99058.613324s;53°12'3.804621"N 27°22'2.340509"W 30000.00ft;700.0km/h;84.71°;0.00°;
99110.041896s;53°12'32.949235"N 27°13'4.776115"W 30000.00ft;700.0km/h;84.83°;0.00°;
99161.470467s;53°13'1.420052"N 27°4'7.010657"W 30000.00ft;700.0km/h;84.95°;0.00°;
99212.899038s;53°13'29.216614"N 26°55'9.048710"W 30000.00ft;700.0km/h;85.07°;0.00°;
99264.327610s;53°13'56.338474"N 26°46'10.894858"W 30000.00ft;700.0km/h;85.19°;0.00°;
99315.756181s;53°14'22.785194"N 26°37'12.553698"W 30000.00ft;700.0km/h;85.31°;0.00°;
99367.184753s;53°14'48.556348"N 26°28'14.029842"W 30000.00ft;700.0km/h;85.43°;0.00°;
99418.613324s;53°15'13.651518"N 26°19'15.327908"W 30000.00ft;700.0km/h;85.55°;0.00°;
99470.041896s;53°15'38.070296"N 26°10'16.452529"W 30000.00ft;700.0km/h;85.67°;0.00°;
99521.470467s;53°16'1.812286"N 26°1'17.408348"W 30000.00ft;700.0km/h;85.79°;0.00°;
99572.899038s;53°16'24.877101"N 25°52'18.200020"W 30000.00ft;700.0km/h;85.91°;0.00°;
99624.327610s;53°16'47.264365"N 25°43'18.832207"W 30000.00ft;700.0km/h;86.03°;0.00°;
99675.756181s;53°17'8.973711"N 25°34'19.309584"W 30000.00ft;700.0km/h;86.15°;0.00°;
99727.184753s;53°17'30.004782"N 25°25'19.636836"W 30000.00ft;700.0km/h;86.27°;0.00°;
99778.613324s;53°17'50.357234"N 25°16'19.818656"W 30000.00ft;700.0km/h;86.39°;0.00°;
99830.041896s;53°18'10.030730"N 25°7'19.859746"W 30000.00ft;700.0km/h;86.51°;0.00°;
99881.470467s;53°18'29.024946"N 24°58'19.764820"W 30000.00ft;700.0km/h;86.63°;0.00°;
99932.899038s;53°18'47.339567"N 24°49'19.538597"W 30000.00ft;700.0km/h;86.75°;0.00°;
99984.327610s;53°19'4.974287"N 24°40'19.185807"W 30000.00ft;700.0km/h;86.87°;0.00°;
100035.756181s;53°19'21.928814"N 24°31'18.711187"W 30000.00ft;700.0km/h;86.99°;0.00°;
100087.184753s;53°19'38.202863"N 24°22'18.119483"W 30000.00ft;700.0km/h;87.11°;0.00°;
100138.613324s;53°19'53.796162"N 24°13'17.415446"W 30000.00ft;700.0km/h;87.24°;0.00°;
100190.041896s;53°20'8.708446"N 24°4'16.603838"W 30000.00ft;700.0km/h;87.36°;0.00°;
100241.470467s;53°20'22.939465"N 23°55'15.689425"W 30000.00ft;700.0km/h;87.48°;0.00°;
100292.899038s;53°20'36.488977"N 23°46'14.676980"W 30000.00ft;700.0km/h;87.60°;0.00°;
100344.327610s;53°20'49.356749"N 23°37'13.571285"W 30000.00ft;700.0km/h;87.72°;0.00°;
100395.756181s;53°21'1.542561"N 23°28'12.377125"W 30000.00ft;700.0km/h;87.84°;0.00°;
100447.184753s;53°21'13.046204"N 23°19'11.099292"W 30000.00ft;700.0km/h;87.96°;0.00°;
100498.613324s;53°21'23.867477"N 23°10'9.742584"W 30000.00ft;700.0km/h;88.08°;0.00°;
100550.041896s;53°21'34.006190"N 23°1'8.311804"W 30000.00ft;700.0km/h;88.20°;0.00°;
100601.470467s;53°21'43.462167"N 22°52'6.811759"W 30000.00ft;700.0km/h;88.32°;0.00°;
100652.899038s;53°21'52.235237"N 22°43'5.247262"W 30000.00ft;700.0km/h;88.44°;0.00°;
100704.327610s;53°22'0.325245"N 22°34'3.623130"W 30000.00ft;700.0km/h;88.57°;0.00°;
100755.756181s;53°22'7.732043"N 22°25'1.944183"W 30000.00ft;700.0km/h;88.69°;0.00°;
100807.184753s;53°22'14.455495"N 22°16'0.215246"W 30000.00ft;700.0km/h;88.81°;0.00°;
100858.613324s;53°22'20.495475"N 22°6'58.441147"W 30000.00ft;700.0km/h;88.93°;0.00°;
100910.041896s;53°22'25.851868"N 21°57'56.626716"W 30000.00ft;700.0km/h;89.05°;0.00°;
100961.470467s;53°22'30.524571"N 21°48'54.776787"W 30000.00ft;700.0km/h;89.17°;0.00°;
101012.899038s;53°22'34.513488"N 21°39'52.896197"W 30000.00ft;700.0km/h;89.29°;0.00°;
101064.327610s;53°22'37.818538"N 21°30'50.989785"W 30000.00ft;700.0km/h;89.41°;0.00°;
101115.756181s;53°22'40.439647"N 21°21'49.062391"W 30000.00ft;700.0km/h;89.54°;0.00°;
101167.184753s;53°22'42.376754"N 21°12'47.118857"W 30000.00ft;700.0km/h;89.66°;0.00°;
101218.613324s;53°22'43.629807"N 21°3'45.164026"W 30000.00ft;700.0km/h;89.78°;0.00°;
101270.041896s;53°22'44.198766"N 20°54'43.202743"W 30000.00ft;700.0km/h;89.90°;0.00°;
101321.470467s;53°22'44.083601"N 20°45'41.239853"W 30000.00ft;700.0km/h;90.02°;0.00°;
101372.899038s;53°22'43.284292"N 20°36'39.280201"W 30000.00ft;700.0km/h;90.14°;0.00°;
101424.327610s;53°22'41.800831"N 20°27'37.328634"W 30000.00ft;700.0km/h;90.26°;0.00°;
101475.756181s;53°22'39.633219"N 20°18'35.389996"W 30000.00ft;700.0km/h;90.38°;0.00°;
101527.184753s;53°22'36.781470"N 20°9'33.469132"W 30000.00ft;700.0km/h;90.51°;0.00°;
101578.613324s;53°22'33.245606"N 20°0'31.570887"W 30000.00ft;700.0km/h;90.63°;0.00°;
101630.041896s;53°22'29.025661"N 19°51'29.700104"W 30000.00ft;700.0km/h;90.75°;0.00°;
101681.470467s;53°22'24.121680"N 19°42'27.861623"W 30000.00ft;700.0km/h;90.87°;0.00°;
101732.899038s;53°22'18.533717"N 19°33'26.060286"W 30000.00ft;700.0km/h;90.99°;0.00°;
101784.327610s;53°22'12.261837"N 19°24'24.300929"W 30000.00ft;700.0km/h;91.11°;0.00°;
101835.756181s;53°22'5.306117"N 19°15'22.588389"W 30000.00ft;700.0km/h;91.23°;0.00°;
101887.184753s;53°21'57.666643"N 19°6'20.927497"W 30000.00ft;700.0km/h;91.35°;0.00°;
101938.613324s;53°21'49.343513"N 18°57'19.323085"W 30000.00ft;700.0km/h;91.48°;0.00°;
101990.041896s;53°21'40.336834"N 18°48'17.779979"W 30000.00ft;700.0km/h;91.60°;0.00°;
102041.470467s;53°21'30.646724"N 18°39'16.303001"W 30000.00ft;700.0km/h;91.72°;0.00°;
102092.899038s;53°21'20.273312"N 18°30'14.896972"W 30000.00ft;700.0km/h;91.84°;0.00°;
102144.327610s;53°21'9.216737"N 18°21'13.566707"W 30000.00ft;700.0km/h;91.96°;0.00°;
102195.756181s;53°20'57.477149"N 18°12'12.317016"W 30000.00ft;700.0km/h;92.08°;0.00°;
102247.184753s;53°20'45.054707"N 18°3'11.152705"W 30000.00ft;700.0km/h;92.20°;0.00°;
102298.613324s;53°20'31.949582"N 17°54'10.078577"W 30000.00ft;700.0km/h;92.32°;0.00°;
102350.041896s;53°20'18.161955"N 17°45'9.099426"W 30000.00ft;700.0km/h;92.44°;0.00°;
102401.470467s;53°20'3.692017"N 17°36'8.220043"W 30000.00ft;700.0km/h;92.57°;0.00°;
102452.899038s;53°19'48.539970"N 17°27'7.445212"W 30000.00ft;700.0km/h;92.69°;0.00°;
102504.327610s;53°19'32.706025"N 17°18'6.779711"W 30000.00ft;700.0km/h;92.81°;0.00°;
102555.756181s;53°19'16.190405"N 17°9'6.228313"W 30000.00ft;700.0km/h;92.93°;0.00°;
102607.184753s;53°18'58.993342"N 17°0'5.795781"W 30000.00ft;700.0km/h;93.05°;0.00°;
102658.613324s;53°18'41.115078"N 16°51'5.486875"W 30000.00ft;700.0km/h;93.17°;0.00°;
102710.041896s;53°18'22.555867"N 16°42'5.306344"W 30000.00ft;700.0km/h;93.29°;0.00°;
