time;position;tas;heading_angle;climb_angle;
108402.80s;48°6'21.893642"N 54°52'35.334228"W 35000.00ft;699.3km/h;63.24°;0.00°;
108454.23s;48°8'46.733880"N 54°45'23.347291"W 35000.00ft;698.8km/h;63.33°;0.00°;
108505.66s;48°11'11.052153"N 54°38'10.898258"W 35000.00ft;698.5km/h;63.42°;0.00°;
108557.08s;48°13'34.869286"N 54°30'57.923495"W 35000.00ft;698.3km/h;63.51°;0.00°;
108608.51s;48°15'58.209543"N 54°23'44.347758"W 35000.00ft;698.1km/h;63.60°;0.00°;
108659.94s;48°18'21.098950"N 54°16'30.089033"W 35000.00ft;698.1km/h;63.69°;0.00°;
108711.37s;48°20'43.563412"N 54°9'15.064128"W 35000.00ft;698.3km/h;63.78°;0.00°;
108762.80s;48°23'5.626735"N 54°1'59.194713"W 35000.00ft;698.6km/h;63.87°;0.00°;
108814.23s;48°25'27.308704"N 53°54'42.413380"W 35000.00ft;698.9km/h;63.96°;0.00°;
108865.66s;48°27'48.623373"N 53°47'24.669194"W 35000.00ft;699.4km/h;64.05°;0.00°;
108917.08s;48°30'9.577769"N 53°40'5.932134"W 35000.00ft;699.9km/h;64.14°;0.00°;
108968.51s;48°32'30.171152"N 53°32'46.195928"W 35000.00ft;700.4km/h;64.23°;0.00°;
109019.94s;48°34'50.394934"N 53°25'25.478865"W 35000.00ft;700.9km/h;64.32°;0.00°;
109071.37s;48°37'10.233297"N 53°18'3.822461"W 35000.00ft;701.3km/h;64.42°;0.00°;
109122.80s;48°39'29.664437"N 53°10'41.288078"W 35000.00ft;701.6km/h;64.51°;0.00°;
109174.23s;48°41'48.662294"N 53°3'17.951879"W 35000.00ft;701.8km/h;64.60°;0.00°;
109225.66s;48°44'7.198585"N 52°55'53.898694"W 35000.00ft;701.9km/h;64.69°;0.00°;
109277.08s;48°46'25.244909"N 52°48'29.215426"W 35000.00ft;701.8km/h;64.79°;0.00°;
109328.51s;48°48'42.774747"N 52°41'3.984642"W 35000.00ft;701.6km/h;64.88°;0.00°;
109379.94s;48°50'59.765184"N 52°33'38.278830"W 35000.00ft;701.3km/h;64.97°;0.00°;
109431.37s;48°53'16.198275"N 52°26'12.155693"W 35000.00ft;700.9km/h;65.07°;0.00°;
109482.80s;48°55'32.061990"N 52°18'45.654652"W 35000.00ft;700.4km/h;65.16°;0.00°;
109534.23s;48°57'47.350741"N 52°11'18.794632"W 35000.00ft;699.9km/h;65.25°;0.00°;
109585.66s;49°0'2.065517"N 52°3'51.573106"W 35000.00ft;699.4km/h;65.35°;0.00°;
109637.08s;49°2'16.213634"N 51°56'23.966363"W 35000.00ft;699.0km/h;65.44°;0.00°;
109688.51s;49°4'29.808145"N 51°48'55.930956"W 35000.00ft;698.6km/h;65.53°;0.00°;
109739.94s;49°6'42.866928"N 51°41'27.406280"W 35000.00ft;698.3km/h;65.63°;0.00°;
109791.37s;49°8'55.411462"N 51°33'58.318265"W 35000.00ft;698.2km/h;65.72°;0.00°;
109842.80s;49°11'7.465352"N 51°26'28.584079"W 35000.00ft;698.1km/h;65.82°;0.00°;
109894.23s;49°13'19.052637"N 51°18'58.117691"W 35000.00ft;698.2km/h;65.91°;0.00°;
109945.66s;49°15'30.195979"N 51°11'26.836023"W 35000.00ft;698.5km/h;66.01°;0.00°;
109997.08s;49°17'40.914861"N 51°3'54.665278"W 35000.00ft;698.8km/h;66.10°;0.00°;
110048.51s;49°19'51.223933"N 50°56'21.546930"W 35000.00ft;699.2km/h;66.20°;0.00°;
110099.94s;49°22'1.131689"N 50°48'47.442763"W 35000.00ft;699.7km/h;66.29°;0.00°;
110151.37s;49°24'10.639612"N 50°41'12.338412"W 35000.00ft;700.3km/h;66.39°;0.00°;
110202.80s;49°26'19.741913"N 50°33'36.244921"W 35000.00ft;700.7km/h;66.48°;0.00°;
110254.23s;49°28'28.425907"N 50°25'59.198097"W 35000.00ft;701.2km/h;66.58°;0.00°;
110305.66s;49°30'36.672990"N 50°18'21.255669"W 35000.00ft;701.5km/h;66.68°;0.00°;
110357.08s;49°32'44.460118"N 50°10'42.492576"W 35000.00ft;701.8km/h;66.77°;0.00°;
110408.51s;49°34'51.761613"N 50°3'2.994911"W 35000.00ft;701.9km/h;66.87°;0.00°;
110459.94s;49°36'58.551102"N 49°55'22.853173"W 35000.00ft;701.8km/h;66.97°;0.00°;
110511.37s;49°39'4.803405"N 49°47'42.155501"W 35000.00ft;701.7km/h;67.07°;0.00°;
110562.80s;49°41'10.496208"N 49°40'0.981450"W 35000.00ft;701.4km/h;67.16°;0.00°;
110614.23s;49°43'15.611424"N 49°32'19.396742"W 35000.00ft;701.0km/h;67.26°;0.00°;
110665.66s;49°45'20.136173"N 49°24'37.449216"W 35000.00ft;700.6km/h;67.36°;0.00°;
110717.08s;49°47'24.063379"N 49°16'55.166106"W 35000.00ft;700.1km/h;67.46°;0.00°;
110768.51s;49°49'27.391996"N 49°9'12.552625"W 35000.00ft;699.6km/h;67.56°;0.00°;
110819.94s;49°51'30.126873"N 49°1'29.591842"W 35000.00ft;699.1km/h;67.65°;0.00°;
110871.37s;49°53'32.278300"N 48°53'46.245782"W 35000.00ft;698.7km/h;67.75°;0.00°;
110922.80s;49°55'33.861255"N 48°46'2.457719"W 35000.00ft;698.4km/h;67.85°;0.00°;
110974.23s;49°57'34.894365"N 48°38'18.155625"W 35000.00ft;698.2km/h;67.95°;0.00°;
111025.66s;49°59'35.398622"N 48°30'33.256708"W 35000.00ft;698.1km/h;68.05°;0.00°;
111077.08s;50°1'35.395889"N 48°22'47.672898"W 35000.00ft;698.2km/h;68.15°;0.00°;
111128.51s;50°3'34.907275"N 48°15'1.317049"W 35000.00ft;698.4km/h;68.25°;0.00°;
111179.94s;50°5'33.951479"N 48°7'14.109475"W 35000.00ft;698.7km/h;68.35°;0.00°;
111231.37s;50°7'32.543230"N 47°59'25.984323"W 35000.00ft;699.1km/h;68.45°;0.00°;
111282.80s;50°9'30.691983"N 47°51'36.895175"W 35000.00ft;699.6km/h;68.55°;0.00°;
111334.23s;50°11'28.400999"N 47°43'46.819270"W 35000.00ft;700.1km/h;68.65°;0.00°;
111385.66s;50°13'25.666943"N 47°35'55.759835"W 35000.00ft;700.6km/h;68.75°;0.00°;
111437.08s;50°15'22.480052"N 47°28'3.746170"W 35000.00ft;701.0km/h;68.85°;0.00°;
111488.51s;50°17'18.824866"N 47°20'10.831434"W 35000.00ft;701.4km/h;68.95°;0.00°;
111539.94s;50°19'14.681457"N 47°12'17.088361"W 35000.00ft;701.7km/h;69.05°;0.00°;
111591.37s;50°21'10.026993"N 47°4'22.603379"W 35000.00ft;701.9km/h;69.15°;0.00°;
111642.80s;50°23'4.837487"N 46°56'27.469798"W 35000.00ft;701.9km/h;69.25°;0.00°;
111694.23s;50°24'59.089540"N 46°48'31.780743"W 35000.00ft;701.8km/h;69.35°;0.00°;
111745.66s;50°26'52.761928"N 46°40'35.622491"W 35000.00ft;701.5km/h;69.46°;0.00°;
111797.08s;50°28'45.836927"N 46°32'39.068675"W 35000.00ft;701.2km/h;69.56°;0.00°;
111848.51s;50°30'38.301303"N 46°24'42.175677"W 35000.00ft;700.7km/h;69.66°;0.00°;
111899.94s;50°32'30.146951"N 46°16'44.979368"W 35000.00ft;700.2km/h;69.76°;0.00°;
111951.37s;50°34'21.371188"N 46°8'47.493209"W 35000.00ft;699.7km/h;69.86°;0.00°;
112002.80s;50°36'11.976716"N 46°0'49.707695"W 35000.00ft;699.3km/h;69.97°;0.00°;
112054.23s;50°38'1.971291"N 45°52'51.591087"W 35000.00ft;698.8km/h;70.07°;0.00°;
112105.66s;50°39'51.367112"N 45°44'53.091386"W 35000.00ft;698.5km/h;70.17°;0.00°;
112157.08s;50°41'40.179954"N 45°36'54.139512"W 35000.00ft;698.3km/h;70.28°;0.00°;
112208.51s;50°43'28.428074"N 45°28'54.653629"W 35000.00ft;698.1km/h;70.38°;0.00°;
112259.94s;50°45'16.130911"N 45°20'54.544508"W 35000.00ft;698.1km/h;70.48°;0.00°;
112311.37s;50°47'3.307664"N 45°12'53.721725"W 35000.00ft;698.3km/h;70.59°;0.00°;
112362.80s;50°48'49.975799"N 45°4'52.100334"W 35000.00ft;698.6km/h;70.69°;0.00°;
112414.23s;50°50'36.149621"N 44°56'49.607563"W 35000.00ft;698.9km/h;70.79°;0.00°;
112465.66s;50°52'21.839023"N 44°48'46.188918"W 35000.00ft;699.4km/h;70.90°;0.00°;
112517.08s;50°54'7.048561"N 44°40'41.813072"W 35000.00ft;699.9km/h;71.00°;0.00°;
112568.51s;50°55'51.776949"N 44°32'36.474951"W 35000.00ft;700.4km/h;71.11°;0.00°;
112619.94s;50°57'36.017061"N 44°24'30.196602"W 35000.00ft;700.9km/h;71.21°;0.00°;
112671.37s;50°59'19.756446"N 44°16'23.025674"W 35000.00ft;701.3km/h;71.32°;0.00°;
112722.80s;51°1'2.978306"N 44°8'15.031655"W 35000.00ft;701.6km/h;71.42°;0.00°;
112774.23s;51°2'45.662826"N 44°0'6.300277"W 35000.00ft;701.8km/h;71.53°;0.00°;
112825.66s;51°4'27.788705"N 43°51'56.926729"W 35000.00ft;701.9km/h;71.63°;0.00°;
112877.08s;51°6'9.334726"N 43°43'47.008375"W 35000.00ft;701.8km/h;71.74°;0.00°;
112928.51s;51°7'50.281230"N 43°35'36.637692"W 35000.00ft;701.6km/h;71.84°;0.00°;
112979.94s;51°9'30.611364"N 43°27'25.895950"W 35000.00ft;701.3km/h;71.95°;0.00°;
113031.37s;51°11'10.312054"N 43°19'14.848053"W 35000.00ft;700.9km/h;72.06°;0.00°;
113082.80s;51°12'49.374653"N 43°11'3.538707"W 35000.00ft;700.4km/h;72.16°;0.00°;
113134.23s;51°14'27.795286"N 43°2'51.990024"W 35000.00ft;699.9km/h;72.27°;0.00°;
113185.66s;51°16'5.574885"N 42°54'40.200498"W 35000.00ft;699.4km/h;72.38°;0.00°;
113237.08s;51°17'42.718963"N 42°46'28.145344"W 35000.00ft;699.0km/h;72.48°;0.00°;
113288.51s;51°19'19.237130"N 42°38'15.778120"W 35000.00ft;698.6km/h;72.59°;0.00°;
113339.94s;51°20'55.142386"N 42°30'3.033603"W 35000.00ft;698.3km/h;72.70°;0.00°;
113391.37s;51°22'30.450198"N 42°21'49.831868"W 35000.00ft;698.2km/h;72.80°;0.00°;
113442.80s;51°24'5.177411"N 42°13'36.083481"W 35000.00ft;698.1km/h;72.91°;0.00°;
113494.23s;51°25'39.341011"N 42°5'21.695621"W 35000.00ft;698.2km/h;73.02°;0.00°;
113545.66s;51°27'12.956829"N 41°57'6.578837"W 35000.00ft;698.5km/h;73.13°;0.00°;
113597.08s;51°28'46.038262"N 41°48'50.653988"W 35000.00ft;698.8km/h;73.23°;0.00°;
113648.51s;51°30'18.595129"N 41°40'33.858783"W 35000.00ft;699.2km/h;73.34°;0.00°;
113699.94s;51°31'50.632766"N 41°32'16.153293"W 35000.00ft;699.7km/h;73.45°;0.00°;
113751.37s;51°33'22.151483"N 41°23'57.523780"W 35000.00ft;700.3km/h;73.56°;0.00°;
113802.80s;51°34'53.146435"N 41°15'37.984364"W 35000.00ft;700.7km/h;73.67°;0.00°;
113854.23s;51°36'23.607959"N 41°7'17.576268"W 35000.00ft;701.2km/h;73.78°;0.00°;
113905.66s;51°37'53.522321"N 40°58'56.364658"W 35000.00ft;701.5km/h;73.88°;0.00°;
113957.08s;51°39'22.872810"N 40°50'34.433448"W 35000.00ft;701.8km/h;73.99°;0.00°;
114008.51s;51°40'51.641039"N 40°42'11.878637"W 35000.00ft;701.9km/h;74.10°;0.00°;
114059.94s;51°42'19.808328"N 40°33'48.800910"W 35000.00ft;701.8km/h;74.21°;0.00°;
114111.37s;51°43'47.357019"N 40°25'25.298234"W 35000.00ft;701.7km/h;74.32°;0.00°;
114162.80s;51°45'14.271628"N 40°17'1.459063"W 35000.00ft;701.4km/h;74.43°;0.00°;
114214.23s;51°46'40.539757"N 40°8'37.356613"W 35000.00ft;701.0km/h;74.54°;0.00°;
114265.66s;51°48'6.152734"N 40°0'13.044479"W 35000.00ft;700.6km/h;74.65°;0.00°;
114317.08s;51°49'31.105969"N 39°51'48.553687"W 35000.00ft;700.1km/h;74.76°;0.00°;
114368.51s;51°50'55.399051"N 39°43'23.891203"W 35000.00ft;699.6km/h;74.87°;0.00°;
114419.94s;51°52'19.035600"N 39°34'59.039833"W 35000.00ft;699.1km/h;74.98°;0.00°;
114471.37s;51°53'42.022894"N 39°26'33.959471"W 35000.00ft;698.7km/h;75.09°;0.00°;
114522.80s;51°55'4.371303"N 39°18'8.589647"W 35000.00ft;698.4km/h;75.21°;0.00°;
114574.23s;51°56'26.093537"N 39°9'42.853315"W 35000.00ft;698.2km/h;75.32°;0.00°;
114625.66s;51°57'47.203739"N 39°1'16.661830"W 35000.00ft;698.1km/h;75.43°;0.00°;
114677.08s;51°59'7.716455"N 38°52'49.920944"W 35000.00ft;698.2km/h;75.54°;0.00°;
114728.51s;52°0'27.645533"N 38°44'22.537565"W 35000.00ft;698.4km/h;75.65°;0.00°;
114779.94s;52°1'47.003022"N 38°35'54.426868"W 35000.00ft;698.7km/h;75.76°;0.00°;
114831.37s;52°3'5.798158"N 38°27'25.519199"W 35000.00ft;699.1km/h;75.87°;0.00°;
114882.80s;52°4'24.036539"N 38°18'55.766145"W 35000.00ft;699.6km/h;75.98°;0.00°;
114934.23s;52°5'41.719573"N 38°10'25.145076"W 35000.00ft;700.1km/h;76.09°;0.00°;
114985.66s;52°6'58.844286"N 38°1'53.661619"W 35000.00ft;700.6km/h;76.21°;0.00°;
115037.08s;52°8'15.403497"N 37°53'21.349701"W 35000.00ft;701.0km/h;76.32°;0.00°;
115088.51s;52°9'31.386380"N 37°44'48.269086"W 35000.00ft;701.4km/h;76.43°;0.00°;
115139.94s;52°10'46.779326"N 37°36'14.500676"W 35000.00ft;701.7km/h;76.54°;0.00°;
115191.37s;52°12'1.567014"N 37°27'40.140091"W 35000.00ft;701.9km/h;76.66°;0.00°;
115242.80s;52°13'15.733583"N 37°19'5.290254"W 35000.00ft;701.9km/h;76.77°;0.00°;
115294.23s;52°14'29.263768"N 37°10'30.053724"W 35000.00ft;701.8km/h;76.88°;0.00°;
115345.66s;52°15'42.143921"N 37°1'54.525476"W 35000.00ft;701.5km/h;77.00°;0.00°;
115397.08s;52°16'54.362833"N 36°53'18.786643"W 35000.00ft;701.2km/h;77.11°;0.00°;
115448.51s;52°18'5.912325"N 36°44'42.899567"W 35000.00ft;700.7km/h;77.22°;0.00°;
115499.94s;52°19'16.787602"N 36°36'6.904301"W 35000.00ft;700.2km/h;77.34°;0.00°;
115551.37s;52°20'26.987373"N 36°27'30.816612"W 35000.00ft;699.7km/h;77.45°;0.00°;
115602.80s;52°21'36.513767"N 36°18'54.627431"W 35000.00ft;699.3km/h;77.56°;0.00°;
115654.23s;52°22'45.372052"N 36°10'18.303691"W 35000.00ft;698.8km/h;77.68°;0.00°;
115705.66s;52°23'53.570186"N 36°1'41.790516"W 35000.00ft;698.5km/h;77.79°;0.00°;
115757.08s;52°25'1.118224"N 35°53'5.014695"W 35000.00ft;698.3km/h;77.91°;0.00°;
115808.51s;52°26'8.027584"N 35°44'27.889391"W 35000.00ft;698.1km/h;78.02°;0.00°;
115859.94s;52°27'14.310216"N 35°35'50.319950"W 35000.00ft;698.1km/h;78.13°;0.00°;
115911.37s;52°28'19.977704"N 35°27'12.210599"W 35000.00ft;698.3km/h;78.25°;0.00°;
115962.80s;52°29'25.040356"N 35°18'33.471641"W 35000.00ft;698.6km/h;78.36°;0.00°;
116014.23s;52°30'29.506351"N 35°9'54.026646"W 35000.00ft;698.9km/h;78.48°;0.00°;
116065.66s;52°31'33.381027"N 35°1'13.818996"W 35000.00ft;699.4km/h;78.59°;0.00°;
116117.08s;52°32'36.666378"N 34°52'32.817097"W 35000.00ft;699.9km/h;78.71°;0.00°;
116168.51s;52°33'39.360823"N 34°43'51.017642"W 35000.00ft;700.4km/h;78.82°;0.00°;
116219.94s;52°34'41.459296"N 34°35'8.446480"W 35000.00ft;700.9km/h;78.94°;0.00°;
116271.37s;52°35'42.953631"N 34°26'25.156919"W 35000.00ft;701.3km/h;79.05°;0.00°;
116322.80s;52°36'43.833224"N 34°17'41.225618"W 35000.00ft;701.6km/h;79.17°;0.00°;
116374.23s;52°37'44.085880"N 34°8'56.746533"W 35000.00ft;701.8km/h;79.28°;0.00°;
116425.66s;52°38'43.698760"N 34°0'11.823588"W 35000.00ft;701.9km/h;79.40°;0.00°;
116477.08s;52°39'42.659320"N 33°51'26.562851"W 35000.00ft;701.8km/h;79.52°;0.00°;
116528.51s;52°40'40.956171"N 33°42'41.064953"W 35000.00ft;701.6km/h;79.63°;0.00°;
116579.94s;52°41'38.579775"N 33°33'55.418335"W 35000.00ft;701.3km/h;79.75°;0.00°;
116631.37s;52°42'35.522967"N 33°25'9.693745"W 35000.00ft;700.9km/h;79.87°;0.00°;
116682.80s;52°43'31.781263"N 33°16'23.940189"W 35000.00ft;700.4km/h;79.98°;0.00°;
116734.23s;52°44'27.352990"N 33°7'38.182405"W 35000.00ft;699.9km/h;80.10°;0.00°;
116785.66s;52°45'22.239230"N 32°58'52.419839"W 35000.00ft;699.4km/h;80.21°;0.00°;
116837.08s;52°46'16.443613"N 32°50'6.627060"W 35000.00ft;699.0km/h;80.33°;0.00°;
116888.51s;52°47'9.971973"N 32°41'20.755555"W 35000.00ft;698.6km/h;80.45°;0.00°;
116939.94s;52°48'2.831886"N 32°32'34.736854"W 35000.00ft;698.3km/h;80.56°;0.00°;
116991.37s;52°48'55.032098"N 32°23'48.486935"W 35000.00ft;698.2km/h;80.68°;0.00°;
117042.80s;52°49'46.581890"N 32°15'1.911795"W 35000.00ft;698.1km/h;80.80°;0.00°;
117094.23s;52°50'37.490372"N 32°6'14.914008"W 35000.00ft;698.2km/h;80.91°;0.00°;
117145.66s;52°51'27.765778"N 31°57'27.399931"W 35000.00ft;698.5km/h;81.03°;0.00°;
117197.08s;52°52'17.414801"N 31°48'39.287084"W 35000.00ft;698.8km/h;81.15°;0.00°;
117248.51s;52°53'6.442017"N 31°39'50.511089"W 35000.00ft;699.2km/h;81.27°;0.00°;
117299.94s;52°53'54.849472"N 31°31'1.031485"W 35000.00ft;699.7km/h;81.38°;0.00°;
117351.37s;52°54'42.636479"N 31°22'10.835743"W 35000.00ft;700.3km/h;81.50°;0.00°;
117402.80s;52°55'29.799641"N 31°13'19.940972"W 35000.00ft;700.7km/h;81.62°;0.00°;
117454.23s;52°56'16.333124"N 31°4'28.393032"W 35000.00ft;701.2km/h;81.74°;0.00°;
117505.66s;52°57'2.229137"N 30°55'36.263113"W 35000.00ft;701.5km/h;81.85°;0.00°;
117557.08s;52°57'47.478571"N 30°46'43.642154"W 35000.00ft;701.8km/h;81.97°;0.00°;
117608.51s;52°58'32.071719"N 30°37'50.633728"W 35000.00ft;701.9km/h;82.09°;0.00°;
117659.94s;52°59'15.999008"N 30°28'57.346161"W 35000.00ft;701.8km/h;82.21°;0.00°;
117711.37s;52°59'59.251667"N 30°20'3.884673"W 35000.00ft;701.7km/h;82.33°;0.00°;
117762.80s;53°0'41.822276"N 30°11'10.344194"W 35000.00ft;701.4km/h;82.45°;0.00°;
117814.23s;53°1'23.705175"N 30°2'16.803327"W 35000.00ft;701.0km/h;82.57°;0.00°;
117865.66s;53°2'4.896712"N 29°53'23.319750"W 35000.00ft;700.6km/h;82.68°;0.00°;
117917.08s;53°2'45.395338"N 29°44'29.927162"W 35000.00ft;700.1km/h;82.80°;0.00°;
117968.51s;53°3'25.201565"N 29°35'36.633757"W 35000.00ft;699.6km/h;82.92°;0.00°;
118019.94s;53°4'4.317809"N 29°26'43.422198"W 35000.00ft;699.1km/h;83.04°;0.00°;
118071.37s;53°4'42.748122"N 29°17'50.250995"W 35000.00ft;698.7km/h;83.16°;0.00°;
118122.80s;53°5'20.497844"N 29°8'57.057252"W 35000.00ft;698.4km/h;83.28°;0.00°;
118174.23s;53°5'57.573185"N 29°0'3.760733"W 35000.00ft;698.2km/h;83.40°;0.00°;
118225.66s;53°6'33.980756"N 28°51'10.269140"W 35000.00ft;698.1km/h;83.51°;0.00°;
118277.08s;53°7'9.727066"N 28°42'16.484471"W 35000.00ft;698.2km/h;83.63°;0.00°;
118328.51s;53°7'44.818017"N 28°33'22.310147"W 35000.00ft;698.4km/h;83.75°;0.00°;
118379.94s;53°8'19.258434"N 28°24'27.658492"W 35000.00ft;698.7km/h;83.87°;0.00°;
118431.37s;53°8'53.051662"N 28°15'32.457977"W 35000.00ft;699.1km/h;83.99°;0.00°;
118482.80s;53°9'26.199282"N 28°6'36.659547"W 35000.00ft;699.6km/h;84.11°;0.00°;
118534.23s;53°9'58.700961"N 27°57'40.241340"W 35000.00ft;700.1km/h;84.23°;0.00°;
118585.66s;53°10'30.554485"N 27°48'43.211209"W 35000.00ft;700.6km/h;84.35°;0.00°;
118637.08s;53°11'1.755942"N 27°39'45.606684"W 35000.00ft;701.0km/h;84.47°;0.00°;
118688.51s;53°11'32.300069"N 27°30'47.492307"W 35000.00ft;701.4km/h;84.59°;0.00°;
118739.94s;53°12'2.180698"N 27°21'48.954633"W 35000.00ft;701.7km/h;84.71°;0.00°;
118791.37s;53°12'31.391266"N 27°12'50.095444"W 35000.00ft;701.9km/h;84.83°;0.00°;
118842.80s;53°12'59.925326"N 27°3'51.023937"W 35000.00ft;701.9km/h;84.95°;0.00°;
118894.23s;53°13'27.777007"N 26°54'51.848684"W 35000.00ft;701.8km/h;85.07°;0.00°;
118945.66s;53°13'54.941392"N 26°45'52.670078"W 35000.00ft;701.5km/h;85.19°;0.00°;
118997.08s;53°14'21.414785"N 26°36'53.573817"W 35000.00ft;701.2km/h;85.31°;0.00°;
119048.51s;53°14'47.194861"N 26°27'54.625769"W 35000.00ft;700.7km/h;85.43°;0.00°;
119099.94s;53°15'12.280706"N 26°18'55.868382"W 35000.00ft;700.2km/h;85.55°;0.00°;
119151.37s;53°15'36.672760"N 26°9'57.318659"W 35000.00ft;699.7km/h;85.67°;0.00°;
119202.80s;53°16'0.372676"N 26°0'58.967656"W 35000.00ft;699.3km/h;85.79°;0.00°;
119254.23s;53°16'23.383116"N 25°52'0.781436"W 35000.00ft;698.8km/h;85.91°;0.00°;
119305.66s;53°16'45.707494"N 25°43'2.703412"W 35000.00ft;698.5km/h;86.03°;0.00°;
119357.08s;53°17'7.349686"N 25°34'4.658032"W 35000.00ft;698.3km/h;86.15°;0.00°;
119408.51s;53°17'28.313719"N 25°25'6.555732"W 35000.00ft;698.1km/h;86.27°;0.00°;
119459.94s;53°17'48.603449"N 25°16'8.299020"W 35000.00ft;698.1km/h;86.39°;0.00°;
119511.37s;53°18'8.222263"N 25°7'9.789458"W 35000.00ft;698.3km/h;86.51°;0.00°;
119562.80s;53°18'27.172807"N 24°58'10.935141"W 35000.00ft;698.6km/h;86.63°;0.00°;
119614.23s;53°18'45.456773"N 24°49'11.658143"W 35000.00ft;698.9km/h;86.75°;0.00°;
119665.66s;53°19'3.074772"N 24°40'11.901269"W 35000.00ft;699.4km/h;86.87°;0.00°;
119717.08s;53°19'20.026292"N 24°31'11.633401"W 35000.00ft;699.9km/h;86.99°;0.00°;
119768.51s;53°19'36.309767"N 24°22'10.852804"W 35000.00ft;700.4km/h;87.11°;0.00°;
119819.94s;53°19'51.922736"N 24°13'9.587941"W 35000.00ft;700.9km/h;87.23°;0.00°;
119871.37s;53°20'6.862086"N 24°4'7.895625"W 35000.00ft;701.3km/h;87.36°;0.00°;
119922.80s;53°20'21.124349"N 23°55'5.856694"W 35000.00ft;701.6km/h;87.48°;0.00°;
119974.23s;53°20'34.706006"N 23°46'3.569669"W 35000.00ft;701.8km/h;87.60°;0.00°;
120025.66s;53°20'47.603790"N 23°37'1.143139"W 35000.00ft;701.9km/h;87.72°;0.00°;
120077.08s;53°20'59.814922"N 23°27'58.687647"W 35000.00ft;701.8km/h;87.84°;0.00°;
120128.51s;53°21'11.337299"N 23°18'56.307853"W 35000.00ft;701.6km/h;87.96°;0.00°;
120179.94s;53°21'22.169588"N 23°9'54.095594"W 35000.00ft;701.3km/h;88.08°;0.00°;
120231.37s;53°21'32.311255"N 23°0'52.124246"W 35000.00ft;700.9km/h;88.20°;0.00°;
120282.80s;53°21'41.762515"N 22°51'50.444600"W 35000.00ft;700.4km/h;88.33°;0.00°;
120334.23s;53°21'50.524232"N 22°42'49.082339"W 35000.00ft;699.9km/h;88.45°;0.00°;
120385.66s;53°21'58.597775"N 22°33'48.037050"W 35000.00ft;699.4km/h;88.57°;0.00°;
120437.08s;53°22'5.984845"N 22°24'47.282730"W 35000.00ft;699.0km/h;88.69°;0.00°;
120488.51s;53°22'12.687291"N 22°15'46.769710"W 35000.00ft;698.6km/h;88.81°;0.00°;
120539.94s;53°22'18.706922"N 22°6'46.427930"W 35000.00ft;698.3km/h;88.93°;0.00°;
120591.37s;53°22'24.045339"N 21°57'46.171529"W 35000.00ft;698.2km/h;89.05°;0.00°;
120642.80s;53°22'28.703781"N 21°48'45.904603"W 35000.00ft;698.1km/h;89.17°;0.00°;
120694.23s;53°22'32.683013"N 21°39'45.527960"W 35000.00ft;698.2km/h;89.29°;0.00°;
120745.66s;53°22'35.983263"N 21°30'44.946516"W 35000.00ft;698.5km/h;89.41°;0.00°;
120797.08s;53°22'38.604211"N 21°21'44.076840"W 35000.00ft;698.8km/h;89.53°;0.00°;
120848.51s;53°22'40.545032"N 21°12'42.854223"W 35000.00ft;699.2km/h;89.66°;0.00°;
120899.94s;53°22'41.804506"N 21°3'41.238569"W 35000.00ft;699.7km/h;89.78°;0.00°;
120951.37s;53°22'42.381162"N 20°54'39.218425"W 35000.00ft;700.3km/h;89.90°;0.00°;
121002.80s;53°22'42.273465"N 20°45'36.812637"W 35000.00ft;700.7km/h;90.02°;0.00°;
121054.23s;53°22'41.480002"N 20°36'34.069354"W 35000.00ft;701.2km/h;90.14°;0.00°;
121105.66s;53°22'39.999659"N 20°27'31.062449"W 35000.00ft;701.5km/h;90.26°;0.00°;
121157.08s;53°22'37.831761"N 20°18'27.885745"W 35000.00ft;701.8km/h;90.38°;0.00°;
121208.51s;53°22'34.976159"N 20°9'24.645703"W 35000.00ft;701.9km/h;90.50°;0.00°;
121259.94s;53°22'31.433261"N 20°0'21.453363"W 35000.00ft;701.8km/h;90.63°;0.00°;
121311.37s;53°22'27.203995"N 19°51'18.416322"W 35000.00ft;701.7km/h;90.75°;0.00°;
121362.80s;53°22'22.289725"N 19°42'15.631436"W 35000.00ft;701.4km/h;90.87°;0.00°;
121414.23s;53°22'16.692116"N 19°33'13.178720"W 35000.00ft;701.0km/h;90.99°;0.00°;
121465.66s;53°22'10.412977"N 19°24'11.116727"W 35000.00ft;700.6km/h;91.11°;0.00°;
121517.08s;53°22'3.454083"N 19°15'9.479508"W 35000.00ft;700.1km/h;91.23°;0.00°;
121568.51s;53°21'55.817000"N 19°6'8.275145"W 35000.00ft;699.6km/h;91.35°;0.00°;
121619.94s;53°21'47.502924"N 18°57'7.485797"W 35000.00ft;699.1km/h;91.48°;0.00°;
121671.37s;53°21'38.512539"N 18°48'7.069180"W 35000.00ft;698.7km/h;91.60°;0.00°;
121722.80s;53°21'28.845914"N 18°39'6.961428"W 35000.00ft;698.4km/h;91.72°;0.00°;
121774.23s;53°21'18.502448"N 18°30'7.081265"W 35000.00ft;698.2km/h;91.84°;0.00°;
121825.66s;53°21'7.480873"N 18°21'7.335409"W 35000.00ft;698.1km/h;91.96°;0.00°;
121877.08s;53°20'55.779314"N 18°12'7.625030"W 35000.00ft;698.2km/h;92.08°;0.00°;
