time;position;tas;heading_angle;climb_angle;
109277.08s;48°46'22.182644"N 52°48'50.181847"W 30000.00ft;702.7km/h;64.78°;0.00°;
109328.51s;48°48'40.302748"N 52°41'23.109224"W 30000.00ft;704.4km/h;64.88°;0.00°;
109379.94s;48°50'58.195675"N 52°33'54.526864"W 30000.00ft;705.7km/h;64.97°;0.00°;
109431.37s;48°53'15.777902"N 52°26'24.691310"W 30000.00ft;706.6km/h;65.06°;0.00°;
109482.80s;48°55'32.954550"N 52°18'53.901679"W 30000.00ft;707.0km/h;65.16°;0.00°;
109534.23s;48°57'49.626199"N 52°11'22.478226"W 30000.00ft;706.9km/h;65.25°;0.00°;
109585.66s;49°0'5.695980"N 52°3'50.739321"W 30000.00ft;706.3km/h;65.35°;0.00°;
109637.08s;49°2'21.076434"N 51°56'18.978486"W 30000.00ft;705.3km/h;65.44°;0.00°;
109688.51s;49°4'35.695637"N 51°48'47.443154"W 30000.00ft;703.9km/h;65.54°;0.00°;
109739.94s;49°6'49.502164"N 51°41'16.316696"W 30000.00ft;702.2km/h;65.63°;0.00°;
109791.37s;49°9'2.468544"N 51°33'45.705019"W 30000.00ft;700.3km/h;65.73°;0.00°;
109842.80s;49°11'14.592961"N 51°26'15.628722"W 30000.00ft;698.4km/h;65.82°;0.00°;
109894.23s;49°13'25.899100"N 51°18'46.021393"W 30000.00ft;696.7km/h;65.92°;0.00°;
109945.66s;49°15'36.434159"N 51°11'16.734197"W 30000.00ft;695.2km/h;66.01°;0.00°;
109997.08s;49°17'46.265186"N 51°3'47.546421"W 30000.00ft;694.0km/h;66.10°;0.00°;
110048.51s;49°19'55.474013"N 50°56'18.181258"W 30000.00ft;693.3km/h;66.20°;0.00°;
110099.94s;49°22'4.151160"N 50°48'48.325680"W 30000.00ft;693.0km/h;66.29°;0.00°;
110151.37s;49°24'12.389164"N 50°41'17.652992"W 30000.00ft;693.3km/h;66.39°;0.00°;
110202.80s;49°26'20.275802"N 50°33'45.846427"W 30000.00ft;694.0km/h;66.48°;0.00°;
110254.23s;49°28'27.887710"N 50°26'12.622101"W 30000.00ft;695.2km/h;66.58°;0.00°;
110305.66s;49°30'35.284848"N 50°18'37.749659"W 30000.00ft;696.7km/h;66.68°;0.00°;
110357.08s;49°32'42.506210"N 50°11'1.069107"W 30000.00ft;698.4km/h;66.77°;0.00°;
110408.51s;49°34'49.567074"N 50°3'22.502625"W 30000.00ft;700.3km/h;66.87°;0.00°;
110459.94s;49°36'56.457987"N 49°55'42.060480"W 30000.00ft;702.2km/h;66.97°;0.00°;
110511.37s;49°39'3.145541"N 49°47'59.840601"W 30000.00ft;703.9km/h;67.06°;0.00°;
110562.80s;49°41'9.574869"N 49°40'16.021827"W 30000.00ft;705.3km/h;67.16°;0.00°;
110614.23s;49°43'15.673675"N 49°32'30.851296"W 30000.00ft;706.3km/h;67.26°;0.00°;
110665.66s;49°45'21.357485"N 49°24'44.626874"W 30000.00ft;706.9km/h;67.36°;0.00°;
110717.08s;49°47'26.535731"N 49°16'57.675858"W 30000.00ft;707.0km/h;67.46°;0.00°;
110768.51s;49°49'31.118227"N 49°9'10.331504"W 30000.00ft;706.6km/h;67.56°;0.00°;
110819.94s;49°51'35.021561"N 49°1'22.909047"W 30000.00ft;705.7km/h;67.66°;0.00°;
110871.37s;49°53'38.174943"N 48°53'35.682957"W 30000.00ft;704.4km/h;67.75°;0.00°;
110922.80s;49°55'40.525096"N 48°45'48.867071"W 30000.00ft;702.8km/h;67.85°;0.00°;
110974.23s;49°57'42.039840"N 48°38'2.599045"W 30000.00ft;700.9km/h;67.95°;0.00°;
111025.66s;49°59'42.710132"N 48°30'16.930278"W 30000.00ft;699.1km/h;68.05°;0.00°;
111077.08s;50°1'42.550422"N 48°22'31.822031"W 30000.00ft;697.3km/h;68.15°;0.00°;
111128.51s;50°3'41.597319"N 48°14'47.148051"W 30000.00ft;695.6km/h;68.25°;0.00°;
111179.94s;50°5'39.906669"N 48°7'2.703535"W 30000.00ft;694.3km/h;68.35°;0.00°;
111231.37s;50°7'37.549281"N 47°59'18.219788"W 30000.00ft;693.4km/h;68.45°;0.00°;
111282.80s;50°9'34.605609"N 47°51'33.383537"W 30000.00ft;693.0km/h;68.55°;0.00°;
111334.23s;50°11'31.159784"N 47°43'47.859525"W 30000.00ft;693.1km/h;68.65°;0.00°;
111385.66s;50°13'27.293429"N 47°36'1.314742"W 30000.00ft;693.7km/h;68.75°;0.00°;
111437.08s;50°15'23.079712"N 47°28'13.442573"W 30000.00ft;694.7km/h;68.85°;0.00°;
111488.51s;50°17'18.578051"N 47°20'23.985089"W 30000.00ft;696.1km/h;68.95°;0.00°;
111539.94s;50°19'13.829858"N 47°12'32.751894"W 30000.00ft;697.8km/h;69.05°;0.00°;
111591.37s;50°21'8.855622"N 47°4'39.634146"W 30000.00ft;699.7km/h;69.15°;0.00°;
111642.80s;50°23'3.653521"N 46°56'44.612731"W 30000.00ft;701.6km/h;69.25°;0.00°;
111694.23s;50°24'58.199659"N 46°48'47.759980"W 30000.00ft;703.3km/h;69.35°;0.00°;
111745.66s;50°26'52.449901"N 46°40'49.234799"W 30000.00ft;704.8km/h;69.45°;0.00°;
111797.08s;50°28'46.343141"N 46°32'49.271536"W 30000.00ft;706.0km/h;69.56°;0.00°;
111848.51s;50°30'39.805776"N 46°24'48.163372"W 30000.00ft;706.7km/h;69.66°;0.00°;
111899.94s;50°32'32.757027"N 46°16'46.241422"W 30000.00ft;707.0km/h;69.76°;0.00°;
111951.37s;50°34'25.114737"N 46°8'43.851037"W 30000.00ft;706.7km/h;69.87°;0.00°;
112002.80s;50°36'16.801200"N 46°0'41.327019"W 30000.00ft;706.0km/h;69.97°;0.00°;
112054.23s;50°38'7.748619"N 45°52'38.969524"W 30000.00ft;704.8km/h;70.07°;0.00°;
112105.66s;50°39'57.903793"N 45°44'37.022408"W 30000.00ft;703.3km/h;70.18°;0.00°;
112157.08s;50°41'47.231697"N 45°36'35.655579"W 30000.00ft;701.6km/h;70.28°;0.00°;
112208.51s;50°43'35.717735"N 45°28'34.952650"W 30000.00ft;699.7km/h;70.38°;0.00°;
112259.94s;50°45'23.368483"N 45°20'34.904790"W 30000.00ft;697.8km/h;70.49°;0.00°;
112311.37s;50°47'10.210915"N 45°12'35.411246"W 30000.00ft;696.1km/h;70.59°;0.00°;
112362.80s;50°48'56.290161"N 45°4'36.286507"W 30000.00ft;694.7km/h;70.69°;0.00°;
112414.23s;50°50'41.665991"N 44°56'37.273614"W 30000.00ft;693.7km/h;70.80°;0.00°;
112465.66s;50°52'26.408268"N 44°48'38.062659"W 30000.00ft;693.1km/h;70.90°;0.00°;
112517.08s;50°54'10.591737"N 44°40'38.313165"W 30000.00ft;693.0km/h;71.00°;0.00°;
112568.51s;50°55'54.290493"N 44°32'37.678722"W 30000.00ft;693.4km/h;71.11°;0.00°;
112619.94s;50°57'37.572568"N 44°24'35.832117"W 30000.00ft;694.3km/h;71.21°;0.00°;
112671.37s;50°59'20.494998"N 44°16'32.489132"W 30000.00ft;695.6km/h;71.32°;0.00°;
112722.80s;51°1'3.099737"N 44°8'27.429310"W 30000.00ft;697.2km/h;71.42°;0.00°;
112774.23s;51°2'45.410695"N 44°0'20.512153"W 30000.00ft;699.1km/h;71.52°;0.00°;
112825.66s;51°4'27.432120"N 43°52'11.687604"W 30000.00ft;700.9km/h;71.63°;0.00°;
112877.08s;51°6'9.148406"N 43°44'1.000021"W 30000.00ft;702.7km/h;71.74°;0.00°;
112928.51s;51°7'50.525343"N 43°35'48.585352"W 30000.00ft;704.4km/h;71.84°;0.00°;
112979.94s;51°9'31.512701"N 43°27'34.661689"W 30000.00ft;705.7km/h;71.95°;0.00°;
113031.37s;51°11'12.047934"N 43°19'19.513880"W 30000.00ft;706.6km/h;72.06°;0.00°;
113082.80s;51°12'52.060744"N 43°11'3.473270"W 30000.00ft;707.0km/h;72.16°;0.00°;
113134.23s;51°14'31.478136"N 43°2'46.894053"W 30000.00ft;706.9km/h;72.27°;0.00°;
113185.66s;51°16'10.229626"N 42°54'30.127900"W 30000.00ft;706.3km/h;72.38°;0.00°;
113237.08s;51°17'48.252188"N 42°46'13.498719"W 30000.00ft;705.3km/h;72.49°;0.00°;
113288.51s;51°19'25.494623"N 42°37'57.279349"W 30000.00ft;703.9km/h;72.59°;0.00°;
113339.94s;51°21'1.921003"N 42°29'41.671894"W 30000.00ft;702.2km/h;72.70°;0.00°;
113391.37s;51°22'37.512991"N 42°21'26.793117"W 30000.00ft;700.3km/h;72.81°;0.00°;
113442.80s;51°24'12.270860"N 42°13'12.665970"W 30000.00ft;698.4km/h;72.92°;0.00°;
113494.23s;51°25'46.213158"N 42°4'59.217876"W 30000.00ft;696.7km/h;73.02°;0.00°;
113545.66s;51°27'19.375071"N 41°56'46.285919"W 30000.00ft;695.2km/h;73.13°;0.00°;
113597.08s;51°28'51.805603"N 41°48'33.628572"W 30000.00ft;694.0km/h;73.24°;0.00°;
113648.51s;51°30'23.563797"N 41°40'20.943126"W 30000.00ft;693.3km/h;73.35°;0.00°;
113699.94s;51°31'54.714279"N 41°32'7.887585"W 30000.00ft;693.0km/h;73.45°;0.00°;
113751.37s;51°33'25.322453"N 41°23'54.105442"W 30000.00ft;693.3km/h;73.56°;0.00°;
113802.80s;51°34'55.449691"N 41°15'39.251566"W 30000.00ft;694.0km/h;73.67°;0.00°;
113854.23s;51°36'25.148882"N 41°7'23.017311"W 30000.00ft;695.2km/h;73.78°;0.00°;
113905.66s;51°37'54.460632"N 40°59'5.153060"W 30000.00ft;696.7km/h;73.88°;0.00°;
113957.08s;51°39'23.410412"N 40°50'45.486551"W 30000.00ft;698.4km/h;73.99°;0.00°;
114008.51s;51°40'52.006819"N 40°42'23.935658"W 30000.00ft;700.3km/h;74.10°;0.00°;
114059.94s;51°42'20.241095"N 40°34'0.514704"W 30000.00ft;702.2km/h;74.21°;0.00°;
114111.37s;51°43'48.087899"N 40°25'35.333821"W 30000.00ft;703.9km/h;74.32°;0.00°;
114162.80s;51°45'15.507267"N 40°17'8.591399"W 30000.00ft;705.3km/h;74.43°;0.00°;
114214.23s;51°46'42.447611"N 40°8'40.560146"W 30000.00ft;706.3km/h;74.54°;0.00°;
114265.66s;51°48'8.849516"N 40°0'11.567759"W 30000.00ft;706.9km/h;74.65°;0.00°;
114317.08s;51°49'34.650047"N 39°51'41.973579"W 30000.00ft;707.0km/h;74.76°;0.00°;
114368.51s;51°50'59.787253"N 39°43'12.142914"W 30000.00ft;706.6km/h;74.88°;0.00°;
114419.94s;51°52'24.204537"N 39°34'42.420872"W 30000.00ft;705.7km/h;74.99°;0.00°;
114471.37s;51°53'47.854568"N 39°26'13.107597"W 30000.00ft;704.4km/h;75.10°;0.00°;
114522.80s;51°55'10.702482"N 39°17'44.436709"W 30000.00ft;702.8km/h;75.21°;0.00°;
114574.23s;51°56'32.728119"N 39°9'16.558490"W 30000.00ft;700.9km/h;75.32°;0.00°;
114625.66s;51°57'53.927188"N 39°0'49.529065"W 30000.00ft;699.1km/h;75.43°;0.00°;
114677.08s;51°59'14.311257"N 38°52'23.306368"W 30000.00ft;697.3km/h;75.54°;0.00°;
114728.51s;52°0'33.906614"N 38°43'57.753185"W 30000.00ft;695.6km/h;75.66°;0.00°;
114779.94s;52°1'52.752073"N 38°35'32.647082"W 30000.00ft;694.3km/h;75.77°;0.00°;
114831.37s;52°3'10.895924"N 38°27'7.696517"W 30000.00ft;693.4km/h;75.88°;0.00°;
114882.80s;52°4'28.392235"N 38°18'42.561961"W 30000.00ft;693.0km/h;75.99°;0.00°;
114934.23s;52°5'45.296794"N 38°10'16.880541"W 30000.00ft;693.1km/h;76.10°;0.00°;
114985.66s;52°7'1.662988"N 38°1'50.292406"W 30000.00ft;693.7km/h;76.21°;0.00°;
115037.08s;52°8'17.537911"N 37°53'22.466930"W 30000.00ft;694.7km/h;76.32°;0.00°;
115088.51s;52°9'32.958985"N 37°44'53.126853"W 30000.00ft;696.1km/h;76.43°;0.00°;
115139.94s;52°10'47.951333"N 37°36'22.068620"W 30000.00ft;697.8km/h;76.54°;0.00°;
115191.37s;52°12'2.526076"N 37°27'49.177431"W 30000.00ft;699.7km/h;76.66°;0.00°;
115242.80s;52°13'16.679679"N 37°19'14.435922"W 30000.00ft;701.6km/h;76.77°;0.00°;
115294.23s;52°14'30.394362"N 37°10'37.925829"W 30000.00ft;703.3km/h;76.88°;0.00°;
115345.66s;52°15'43.639541"N 37°1'59.822505"W 30000.00ft;704.8km/h;77.00°;0.00°;
115397.08s;52°16'56.374180"N 36°53'20.382669"W 30000.00ft;706.0km/h;77.11°;0.00°;
115448.51s;52°18'8.549852"N 36°44'39.926261"W 30000.00ft;706.7km/h;77.23°;0.00°;
115499.94s;52°19'20.114290"N 36°35'58.813702"W 30000.00ft;707.0km/h;77.34°;0.00°;
115551.37s;52°20'31.015158"N 36°27'17.420188"W 30000.00ft;706.7km/h;77.45°;0.00°;
115602.80s;52°21'41.203752"N 36°18'36.108871"W 30000.00ft;706.0km/h;77.57°;0.00°;
115654.23s;52°22'50.638379"N 36°9'55.204859"W 30000.00ft;704.8km/h;77.68°;0.00°;
115705.66s;52°23'59.287166"N 36°1'14.971918"W 30000.00ft;703.3km/h;77.80°;0.00°;
115757.08s;52°25'7.130104"N 35°52'35.593567"W 30000.00ft;701.6km/h;77.91°;0.00°;
115808.51s;52°26'14.160211"N 35°43'57.159928"W 30000.00ft;699.7km/h;78.03°;0.00°;
115859.94s;52°27'20.383718"N 35°35'19.661310"W 30000.00ft;697.8km/h;78.14°;0.00°;
115911.37s;52°28'25.819313"N 35°26'42.988988"W 30000.00ft;696.1km/h;78.26°;0.00°;
115962.80s;52°29'30.496496"N 35°18'6.943140"W 30000.00ft;694.7km/h;78.37°;0.00°;
116014.23s;52°30'34.453183"N 35°9'31.247371"W 30000.00ft;693.7km/h;78.48°;0.00°;
116065.66s;52°31'37.732747"N 35°0'55.568806"W 30000.00ft;693.1km/h;78.60°;0.00°;
116117.08s;52°32'40.380727"N 34°52'19.542280"W 30000.00ft;693.0km/h;78.71°;0.00°;
116168.51s;52°33'42.441426"N 34°43'42.796904"W 30000.00ft;693.4km/h;78.83°;0.00°;
116219.94s;52°34'43.954673"N 34°35'4.983092"W 30000.00ft;694.3km/h;78.94°;0.00°;
116271.37s;52°35'44.952966"N 34°26'25.798086"W 30000.00ft;695.6km/h;79.06°;0.00°;
116322.80s;52°36'45.459191"N 34°17'45.008139"W 30000.00ft;697.2km/h;79.17°;0.00°;
116374.23s;52°37'45.485097"N 34°9'2.465760"W 30000.00ft;699.1km/h;79.29°;0.00°;
116425.66s;52°38'45.030598"N 34°0'18.120757"W 30000.00ft;700.9km/h;79.40°;0.00°;
116477.08s;52°39'44.083958"N 33°51'32.024274"W 30000.00ft;702.7km/h;79.52°;0.00°;
116528.51s;52°40'42.622818"N 33°42'44.325526"W 30000.00ft;704.4km/h;79.63°;0.00°;
116579.94s;52°41'40.615978"N 33°33'55.261448"W 30000.00ft;705.7km/h;79.75°;0.00°;
116631.37s;52°42'38.025787"N 33°25'5.140004"W 30000.00ft;706.6km/h;79.87°;0.00°;
116682.80s;52°43'34.810949"N 33°16'14.318335"W 30000.00ft;707.0km/h;79.98°;0.00°;
116734.23s;52°44'30.929537"N 33°7'23.177335"W 30000.00ft;706.9km/h;80.10°;0.00°;
116785.66s;52°45'26.341982"N 32°58'32.094469"W 30000.00ft;706.3km/h;80.22°;0.00°;
116837.08s;52°46'21.013824"N 32°49'41.416800"W 30000.00ft;705.3km/h;80.34°;0.00°;
116888.51s;52°47'14.918026"N 32°40'51.436170"W 30000.00ft;703.9km/h;80.46°;0.00°;
116939.94s;52°48'8.036698"N 32°32'2.368340"W 30000.00ft;702.2km/h;80.57°;0.00°;
116991.37s;52°49'0.362116"N 32°23'14.337590"W 30000.00ft;700.3km/h;80.69°;0.00°;
117042.80s;52°49'51.896978"N 32°14'27.367905"W 30000.00ft;698.4km/h;80.81°;0.00°;
117094.23s;52°50'42.653903"N 32°5'41.381399"W 30000.00ft;696.7km/h;80.92°;0.00°;
117145.66s;52°51'32.654220"N 31°56'56.204088"W 30000.00ft;695.2km/h;81.04°;0.00°;
117197.08s;52°52'21.926164"N 31°48'11.578614"W 30000.00ft;694.0km/h;81.16°;0.00°;
117248.51s;52°53'10.502603"N 31°39'27.183011"W 30000.00ft;693.3km/h;81.27°;0.00°;
117299.94s;52°53'58.418492"N 31°30'42.654148"W 30000.00ft;693.0km/h;81.39°;0.00°;
117351.37s;52°54'45.708234"N 31°21'57.614191"W 30000.00ft;693.3km/h;81.51°;0.00°;
117402.80s;52°55'32.403145"N 31°13'11.698142"W 30000.00ft;694.0km/h;81.62°;0.00°;
117454.23s;52°56'18.529203"N 31°4'24.580498"W 30000.00ft;695.2km/h;81.74°;0.00°;
117505.66s;52°57'4.105246"N 30°55'35.999083"W 30000.00ft;696.7km/h;81.86°;0.00°;
117557.08s;52°57'49.141735"N 30°46'45.774346"W 30000.00ft;698.4km/h;81.97°;0.00°;
117608.51s;52°58'33.640164"N 30°37'53.822711"W 30000.00ft;700.3km/h;82.09°;0.00°;
117659.94s;52°59'17.593144"N 30°29'0.163024"W 30000.00ft;702.2km/h;82.21°;0.00°;
117711.37s;53°0'0.985137"N 30°20'4.915614"W 30000.00ft;703.9km/h;82.33°;0.00°;
117762.80s;53°0'43.793775"N 30°11'8.294031"W 30000.00ft;705.3km/h;82.45°;0.00°;
117814.23s;53°1'25.991645"N 30°2'10.590045"W 30000.00ft;706.3km/h;82.57°;0.00°;
117865.66s;53°2'7.548391"N 29°53'12.152988"W 30000.00ft;706.9km/h;82.69°;0.00°;
117917.08s;53°2'48.432979"N 29°44'13.364913"W 30000.00ft;707.0km/h;82.81°;0.00°;
117968.51s;53°3'28.615937"N 29°35'14.613368"W 30000.00ft;706.6km/h;82.93°;0.00°;
118019.94s;53°4'8.071413"N 29°26'16.263740"W 30000.00ft;705.7km/h;83.05°;0.00°;
118071.37s;53°4'46.778908"N 29°17'18.633176"W 30000.00ft;704.4km/h;83.17°;0.00°;
118122.80s;53°5'24.724549"N 29°8'21.967954"W 30000.00ft;702.8km/h;83.29°;0.00°;
118174.23s;53°6'1.901845"N 28°59'26.425949"W 30000.00ft;700.9km/h;83.41°;0.00°;
118225.66s;53°6'38.311868"N 28°50'32.065468"W 30000.00ft;699.1km/h;83.52°;0.00°;
118277.08s;53°7'13.962882"N 28°41'38.841260"W 30000.00ft;697.3km/h;83.64°;0.00°;
118328.51s;53°7'48.869449"N 28°32'46.608004"W 30000.00ft;695.6km/h;83.76°;0.00°;
118379.94s;53°8'23.051106"N 28°23'55.131024"W 30000.00ft;694.3km/h;83.88°;0.00°;
118431.37s;53°8'56.530727"N 28°15'4.103463"W 30000.00ft;693.4km/h;84.00°;0.00°;
118482.80s;53°9'29.332683"N 28°6'13.168689"W 30000.00ft;693.0km/h;84.12°;0.00°;
118534.23s;53°10'1.480960"N 27°57'21.946309"W 30000.00ft;693.1km/h;84.24°;0.00°;
118585.66s;53°10'32.997376"N 27°48'30.059923"W 30000.00ft;693.7km/h;84.35°;0.00°;
118637.08s;53°11'3.900004"N 27°39'37.164611"W 30000.00ft;694.7km/h;84.47°;0.00°;
118688.51s;53°11'34.201943"N 27°30'42.972177"W 30000.00ft;696.1km/h;84.59°;0.00°;
118739.94s;53°12'3.910496"N 27°21'47.272310"W 30000.00ft;697.8km/h;84.71°;0.00°;
118791.37s;53°12'33.026818"N 27°12'49.948153"W 30000.00ft;699.7km/h;84.83°;0.00°;
118842.80s;53°13'1.546035"N 27°3'50.985129"W 30000.00ft;701.6km/h;84.95°;0.00°;
118894.23s;53°13'29.457819"N 26°54'50.472407"W 30000.00ft;703.3km/h;85.07°;0.00°;
118945.66s;53°13'56.747358"N 26°45'48.596869"W 30000.00ft;704.8km/h;85.19°;0.00°;
118997.08s;53°14'23.396618"N 26°36'45.630034"W 30000.00ft;706.0km/h;85.31°;0.00°;
119048.51s;53°14'49.385816"N 26°27'41.908854"W 30000.00ft;706.7km/h;85.43°;0.00°;
119099.94s;53°15'14.694953"N 26°18'37.811784"W 30000.00ft;707.0km/h;85.55°;0.00°;
119151.37s;53°15'39.305300"N 26°9'33.731831"W 30000.00ft;706.7km/h;85.68°;0.00°;
119202.80s;53°16'3.200725"N 26°0'30.048543"W 30000.00ft;706.0km/h;85.80°;0.00°;
119254.23s;53°16'26.368755"N 25°51'27.100943"W 30000.00ft;704.8km/h;85.92°;0.00°;
119305.66s;53°16'48.801311"N 25°42'25.163375"W 30000.00ft;703.3km/h;86.04°;0.00°;
119357.08s;53°17'10.495067"N 25°33'24.426007"W 30000.00ft;701.6km/h;86.16°;0.00°;
119408.51s;53°17'31.451432"N 25°24'24.981392"W 30000.00ft;699.7km/h;86.28°;0.00°;
119459.94s;53°17'51.676160"N 25°15'26.818074"W 30000.00ft;697.8km/h;86.40°;0.00°;
119511.37s;53°18'11.178656"N 25°6'29.821694"W 30000.00ft;696.1km/h;86.52°;0.00°;
119562.80s;53°18'29.971026"N 24°57'33.783530"W 30000.00ft;694.7km/h;86.64°;0.00°;
119614.23s;53°18'48.066967"N 24°48'38.415844"W 30000.00ft;693.7km/h;86.76°;0.00°;
119665.66s;53°19'5.480598"N 24°39'43.372952"W 30000.00ft;693.1km/h;86.88°;0.00°;
119717.08s;53°19'22.225306"N 24°30'48.276476"W 30000.00ft;693.0km/h;87.00°;0.00°;
119768.51s;53°19'38.312720"N 24°21'52.742972"W 30000.00ft;693.4km/h;87.12°;0.00°;
119819.94s;53°19'53.751871"N 24°12'56.411935"W 30000.00ft;694.3km/h;87.24°;0.00°;
119871.37s;53°20'8.548611"N 24°3'58.972158"W 30000.00ft;695.6km/h;87.36°;0.00°;
119922.80s;53°20'22.705316"N 23°55'0.184553"W 30000.00ft;697.2km/h;87.48°;0.00°;
119974.23s;53°20'36.220890"N 23°45'59.899770"W 30000.00ft;699.1km/h;87.60°;0.00°;
120025.66s;53°20'49.091065"N 23°36'58.069345"W 30000.00ft;700.9km/h;87.72°;0.00°;
120077.08s;53°21'1.308947"N 23°27'54.749586"W 30000.00ft;702.7km/h;87.84°;0.00°;
120128.51s;53°21'12.865754"N 23°18'50.097883"W 30000.00ft;704.4km/h;87.96°;0.00°;
120179.94s;53°21'23.751686"N 23°9'44.361738"W 30000.00ft;705.7km/h;88.09°;0.00°;
120231.37s;53°21'33.956821"N 23°0'37.861283"W 30000.00ft;706.6km/h;88.21°;0.00°;
120282.80s;53°21'43.471988"N 22°51'30.966546"W 30000.00ft;707.0km/h;88.33°;0.00°;
120334.23s;53°21'52.289507"N 22°42'24.071121"W 30000.00ft;706.9km/h;88.45°;0.00°;
120385.66s;53°22'0.403761"N 22°33'17.564125"W 30000.00ft;706.3km/h;88.57°;0.00°;
120437.08s;53°22'7.811542"N 22°24'11.802466"W 30000.00ft;705.3km/h;88.70°;0.00°;
120488.51s;53°22'14.512149"N 22°15'7.085438"W 30000.00ft;703.9km/h;88.82°;0.00°;
120539.94s;53°22'20.507256"N 22°6'3.633467"W 30000.00ft;702.2km/h;88.94°;0.00°;
120591.37s;53°22'25.800553"N 21°57'1.572536"W 30000.00ft;700.3km/h;89.06°;0.00°;
120642.80s;53°22'30.397215"N 21°48'0.925435"W 30000.00ft;698.4km/h;89.18°;0.00°;
120694.23s;53°22'34.303262"N 21°39'1.610450"W 30000.00ft;696.7km/h;89.30°;0.00°;
120745.66s;53°22'37.524864"N 21°30'3.447592"W 30000.00ft;695.2km/h;89.43°;0.00°;
120797.08s;53°22'40.067661"N 21°21'6.171921"W 30000.00ft;694.0km/h;89.55°;0.00°;
120848.51s;53°22'41.936173"N 21°12'9.453001"W 30000.00ft;693.3km/h;89.67°;0.00°;
120899.94s;53°22'43.133341"N 21°3'12.919081"W 30000.00ft;693.0km/h;89.79°;0.00°;
120951.37s;53°22'43.660244"N 20°54'16.184258"W 30000.00ft;693.3km/h;89.91°;0.00°;
121002.80s;53°22'43.516021"N 20°45'18.876661"W 30000.00ft;694.0km/h;90.03°;0.00°;
121054.23s;53°22'42.697997"N 20°36'20.665631"W 30000.00ft;695.2km/h;90.15°;0.00°;
121105.66s;53°22'41.202003"N 20°27'21.285918"W 30000.00ft;696.7km/h;90.27°;0.00°;
121157.08s;53°22'39.022858"N 20°18'20.557161"W 30000.00ft;698.4km/h;90.39°;0.00°;
121208.51s;53°22'36.154965"N 20°9'18.397251"W 30000.00ft;700.3km/h;90.51°;0.00°;
121259.94s;53°22'32.592970"N 20°0'14.828592"W 30000.00ft;702.2km/h;90.63°;0.00°;
121311.37s;53°22'28.332410"N 19°51'9.976833"W 30000.00ft;703.9km/h;90.75°;0.00°;
121362.80s;53°22'23.370291"N 19°42'4.062139"W 30000.00ft;705.3km/h;90.87°;0.00°;
121414.23s;53°22'17.705533"N 19°32'57.383653"W 30000.00ft;706.3km/h;91.00°;0.00°;
121465.66s;53°22'11.339228"N 19°23'50.298255"W 30000.00ft;706.9km/h;91.12°;0.00°;
121517.08s;53°22'4.274696"N 19°14'43.195163"W 30000.00ft;707.0km/h;91.24°;0.00°;
121568.51s;53°21'56.517289"N 19°5'36.468194"W 30000.00ft;706.6km/h;91.36°;0.00°;
121619.94s;53°21'48.073999"N 18°56'30.487715"W 30000.00ft;705.7km/h;91.48°;0.00°;
121671.37s;53°21'38.952855"N 18°47'25.574275"W 30000.00ft;704.4km/h;91.61°;0.00°;
121722.80s;53°21'29.162198"N 18°38'21.975844"W 30000.00ft;702.8km/h;91.73°;0.00°;
121774.23s;53°21'18.709870"N 18°29'19.850295"W 30000.00ft;700.9km/h;91.85°;0.00°;
121825.66s;53°21'7.602414"N 18°20'19.254388"W 30000.00ft;699.1km/h;91.97°;0.00°;
121877.08s;53°20'55.844345"N 18°11'20.140048"W 30000.00ft;697.3km/h;92.09°;0.00°;
121928.51s;53°20'43.437584"N 18°2'22.358211"W 30000.00ft;695.6km/h;92.21°;0.00°;
121979.94s;53°20'30.381087"N 17°53'25.669955"W 30000.00ft;694.3km/h;92.33°;0.00°;
122031.37s;53°20'16.670741"N 17°44'29.764100"W 30000.00ft;693.4km/h;92.45°;0.00°;
122082.80s;53°20'2.299526"N 17°35'34.280026"W 30000.00ft;693.0km/h;92.57°;0.00°;
122134.23s;53°19'47.257948"N 17°26'38.834039"W 30000.00ft;693.1km/h;92.69°;0.00°;
122185.66s;53°19'31.534718"N 17°17'43.047399"W 30000.00ft;693.7km/h;92.81°;0.00°;
122237.08s;53°19'15.117627"N 17°8'46.573977"W 30000.00ft;694.7km/h;92.93°;0.00°;
122288.51s;53°18'57.994554"N 16°59'49.125549"W 30000.00ft;696.1km/h;93.05°;0.00°;
122339.94s;53°18'40.154516"N 16°50'50.492898"W 30000.00ft;697.8km/h;93.17°;0.00°;
122391.37s;53°18'21.588695"N 16°41'50.561220"W 30000.00ft;699.7km/h;93.29°;0.00°;
122442.80s;53°18'2.291329"N 16°32'49.318696"W 30000.00ft;701.6km/h;93.41°;0.00°;
122494.23s;53°17'42.260413"N 16°23'46.857639"W 30000.00ft;703.3km/h;93.54°;0.00°;
122545.66s;53°17'21.498113"N 16°14'43.368129"W 30000.00ft;704.8km/h;93.66°;0.00°;
122597.08s;53°17'0.010871"N 16°5'39.124590"W 30000.00ft;706.0km/h;93.78°;0.00°;
122648.51s;53°16'37.809154"N 15°56'34.466296"W 30000.00ft;706.7km/h;93.90°;0.00°;
122699.94s;53°16'14.906861"N 15°47'29.773204"W 30000.00ft;707.0km/h;94.02°;0.00°;
122751.37s;53°15'51.320419"N 15°38'25.438870"W 30000.00ft;706.7km/h;94.14°;0.00°;
