time;position;tas;heading_angle;climb_angle;
13342.27s;53°19'18.164118"N 17°4'16.434291"E 20003.21ft;704.7km/h;70.09°;-0.00°;
13393.69s;53°21'7.902233"N 17°12'46.978297"E 20002.98ft;705.9km/h;70.20°;-0.00°;
13445.12s;53°22'56.965959"N 17°21'17.939571"E 20002.77ft;706.7km/h;70.32°;-0.00°;
13496.55s;53°24'45.346262"N 17°29'49.274055"E 20002.57ft;707.0km/h;70.43°;-0.00°;
13547.98s;53°26'33.039681"N 17°38'20.962943"E 20002.39ft;706.8km/h;70.54°;-0.00°;
13599.41s;53°28'20.048396"N 17°46'53.013949"E 20002.22ft;706.1km/h;70.66°;-0.00°;
13650.84s;53°30'6.379903"N 17°55'25.460665"E 20002.06ft;704.9km/h;70.77°;-0.00°;
13702.27s;53°31'52.046303"N 18°3'58.360036"E 20001.91ft;703.4km/h;70.89°;-0.00°;
13753.69s;53°33'37.063265"N 18°12'31.788150"E 20001.78ft;701.7km/h;71.00°;-0.00°;
13805.12s;53°35'21.448747"N 18°21'5.834619"E 20001.65ft;699.8km/h;71.12°;-0.00°;
13856.55s;53°37'5.221569"N 18°29'40.595976"E 20001.53ft;698.0km/h;71.24°;-0.00°;
13907.98s;53°38'48.399934"N 18°38'16.168542"E 20001.42ft;696.2km/h;71.35°;-0.00°;
13959.41s;53°40'31.000017"N 18°46'52.641292"E 20001.32ft;694.8km/h;71.47°;-0.00°;
14010.84s;53°42'13.034711"N 18°55'30.089227"E 20001.23ft;693.7km/h;71.58°;-0.00°;
14062.27s;53°43'54.512633"N 19°4'8.567737"E 20001.14ft;693.1km/h;71.70°;-0.00°;
14113.69s;53°45'35.437440"N 19°12'48.108359"E 20001.06ft;693.0km/h;71.82°;-0.00°;
14165.12s;53°47'15.807523"N 19°21'28.716249"E 20000.98ft;693.4km/h;71.93°;-0.00°;
14216.55s;53°48'55.616072"N 19°30'10.369545"E 20000.91ft;694.3km/h;72.05°;-0.00°;
14267.98s;53°50'34.851529"N 19°38'53.020677"E 20000.85ft;695.5km/h;72.17°;-0.00°;
14319.41s;53°52'13.498364"N 19°47'36.599544"E 20000.79ft;697.1km/h;72.29°;-0.00°;
14370.84s;53°53'51.538144"N 19°56'21.018310"E 20000.73ft;698.9km/h;72.40°;-0.00°;
14422.27s;53°55'28.950785"N 20°5'6.177504"E 20000.68ft;700.8km/h;72.52°;-0.00°;
14473.69s;53°57'5.715914"N 20°13'51.972963"E 20000.63ft;702.6km/h;72.64°;-0.00°;
14525.12s;53°58'41.814234"N 20°22'38.303141"E 20000.58ft;704.3km/h;72.76°;-0.00°;
14576.55s;54°0'17.228795"N 20°31'25.076236"E 20000.54ft;705.6km/h;72.88°;-0.00°;
14627.98s;54°1'51.946080"N 20°40'12.216633"E 20000.50ft;706.5km/h;72.99°;-0.00°;
14679.41s;54°3'25.956822"N 20°48'59.670192"E 20000.47ft;707.0km/h;73.11°;-0.00°;
14730.84s;54°4'59.256520"N 20°57'47.407995"E 20000.43ft;706.9km/h;73.23°;-0.00°;
14782.27s;54°6'31.845586"N 21°6'35.428279"E 20000.40ft;706.4km/h;73.35°;-0.00°;
14833.69s;54°8'3.729150"N 21°15'23.756405"E 20000.37ft;705.4km/h;73.47°;-0.00°;
14885.12s;54°9'34.916517"N 21°24'12.442874"E 20000.35ft;704.0km/h;73.59°;-0.00°;
14936.55s;54°11'5.420342"N 21°33'1.559510"E 20000.32ft;702.3km/h;73.71°;-0.00°;
14987.98s;54°12'35.255563"N 21°41'51.194097"E 20000.30ft;700.4km/h;73.83°;-0.00°;
15039.41s;54°14'4.438190"N 21°50'41.443844"E 20000.28ft;698.6km/h;73.95°;-0.00°;
15090.84s;54°15'32.984037"N 21°59'32.408154"E 20000.26ft;696.8km/h;74.07°;-0.00°;
15142.27s;54°17'0.907478"N 22°8'24.181209"E 20000.24ft;695.3km/h;74.19°;-0.00°;
15193.69s;54°18'28.220334"N 22°17'16.844921"E 20000.22ft;694.1km/h;74.31°;-0.00°;
15245.12s;54°19'54.930956"N 22°26'10.462737"E 20000.21ft;693.3km/h;74.43°;-0.00°;
15296.55s;54°21'21.043569"N 22°35'5.074772"E 20000.19ft;693.0km/h;74.55°;-0.00°;
15347.98s;54°22'46.557933"N 22°44'0.694608"E 20000.18ft;693.2km/h;74.68°;-0.00°;
15399.41s;54°24'11.469324"N 22°52'57.307999"E 20000.17ft;693.9km/h;74.80°;-0.00°;
15450.84s;54°25'35.768845"N 23°1'54.873578"E 20000.15ft;695.1km/h;74.92°;-0.00°;
15502.27s;54°26'59.444028"N 23°10'53.325533"E 20000.14ft;696.6km/h;75.04°;-0.00°;
15553.69s;54°28'22.479690"N 23°19'52.578033"E 20000.13ft;698.3km/h;75.16°;-0.00°;
15605.12s;54°29'44.858976"N 23°28'52.531128"E 20000.12ft;700.2km/h;75.29°;-0.00°;
15656.55s;54°31'6.564497"N 23°37'53.077665"E 20000.11ft;702.0km/h;75.41°;-0.00°;
15707.98s;54°32'27.579495"N 23°46'54.110745"E 20000.11ft;703.8km/h;75.53°;-0.00°;
15759.41s;54°33'47.888950"N 23°55'55.531171"E 20000.10ft;705.2km/h;75.65°;-0.00°;
15810.84s;54°35'7.480533"N 24°4'57.254361"E 20000.09ft;706.3km/h;75.78°;-0.00°;
15862.27s;54°36'26.345357"N 24°13'59.216207"E 20000.09ft;706.9km/h;75.90°;-0.00°;
15913.69s;54°37'44.478466"N 24°23'1.377481"E 20000.08ft;707.0km/h;76.02°;-0.00°;
15965.12s;54°39'1.879032"N 24°32'3.726432"E 20000.07ft;706.6km/h;76.15°;-0.00°;
16016.55s;54°40'18.550249"N 24°41'6.279421"E 20000.07ft;705.7km/h;76.27°;-0.00°;
16067.98s;54°41'34.498941"N 24°50'9.079508"E 20000.06ft;704.5km/h;76.39°;-0.00°;
16119.41s;54°42'49.734913"N 24°59'12.193115"E 20000.06ft;702.9km/h;76.52°;-0.00°;
16170.84s;54°44'4.270099"N 25°8'15.704988"E 20000.05ft;701.1km/h;76.64°;-0.00°;
16222.27s;54°45'18.117569"N 25°17'19.711825"E 20000.05ft;699.2km/h;76.77°;-0.00°;
16273.69s;54°46'31.290474"N 25°26'24.315018"E 20000.05ft;697.4km/h;76.89°;-0.00°;
16325.12s;54°47'43.801002"N 25°35'29.613053"E 20000.04ft;695.7km/h;77.01°;-0.00°;
16376.55s;54°48'55.659427"N 25°44'35.694086"E 20000.04ft;694.4km/h;77.14°;-0.00°;
16427.98s;54°50'6.873306"N 25°53'42.629257"E 20000.04ft;693.5km/h;77.26°;-0.00°;
16479.41s;54°51'17.446898"N 26°2'50.467216"E 20000.03ft;693.0km/h;77.39°;-0.00°;
16530.84s;54°52'27.380823"N 26°11'59.230258"E 20000.03ft;693.1km/h;77.52°;-0.00°;
16582.27s;54°53'36.672003"N 26°21'8.912350"E 20000.03ft;693.6km/h;77.64°;-0.00°;
16633.69s;54°54'45.313859"N 26°30'19.479206"E 20000.03ft;694.6km/h;77.77°;-0.00°;
16685.12s;54°55'53.296769"N 26°39'30.870385"E 20000.03ft;696.0km/h;77.89°;-0.00°;
16736.55s;54°57'0.608733"N 26°48'43.003296"E 20000.02ft;697.7km/h;78.02°;-0.00°;
16787.98s;54°58'7.236202"N 26°57'55.778796"E 20000.02ft;699.6km/h;78.14°;-0.00°;
16839.41s;54°59'13.164999"N 27°7'9.087997"E 20000.02ft;701.4km/h;78.27°;-0.00°;
16890.84s;55°0'18.381268"N 27°16'22.819788"E 20000.02ft;703.2km/h;78.40°;-0.00°;
16942.27s;55°1'22.872390"N 27°25'36.868523"E 20000.02ft;704.7km/h;78.52°;-0.00°;
16993.69s;55°2'26.627774"N 27°34'51.141335"E 20000.02ft;705.9km/h;78.65°;-0.00°;
17045.12s;55°3'29.639506"N 27°44'5.564530"E 20000.02ft;706.7km/h;78.78°;-0.00°;
17096.55s;55°4'31.902771"N 27°53'20.088611"E 20000.01ft;707.0km/h;78.90°;-0.00°;
17147.98s;55°5'33.416055"N 28°2'34.691560"E 20000.01ft;706.8km/h;79.03°;-0.00°;
17199.41s;55°6'34.181101"N 28°11'49.380132"E 20000.01ft;706.1km/h;79.16°;-0.00°;
17250.84s;55°7'34.202622"N 28°21'4.189087"E 20000.01ft;704.9km/h;79.29°;-0.00°;
17302.27s;55°8'33.487815"N 28°30'19.178374"E 20000.01ft;703.4km/h;79.41°;-0.00°;
17353.69s;55°9'32.045699"N 28°39'34.428509"E 20000.01ft;701.7km/h;79.54°;-0.00°;
17405.12s;55°10'29.886341"N 28°48'50.034445"E 20000.01ft;699.8km/h;79.67°;-0.00°;
17456.55s;55°11'27.020016"N 28°58'6.098394"E 20000.01ft;698.0km/h;79.80°;-0.00°;
17507.98s;55°12'23.456382"N 29°7'22.722104"E 20000.01ft;696.2km/h;79.93°;-0.00°;
17559.41s;55°13'19.203707"N 29°16'39.999163"E 20000.01ft;694.8km/h;80.06°;-0.00°;
17610.84s;55°14'14.268228"N 29°25'58.007869"E 20000.01ft;693.7km/h;80.18°;-0.00°;
17662.27s;55°15'8.653665"N 29°35'16.805202"E 20000.01ft;693.1km/h;80.31°;-0.00°;
17713.69s;55°16'2.360934"N 29°44'36.422310"E 20000.01ft;693.0km/h;80.44°;-0.00°;
17765.12s;55°16'55.388071"N 29°53'56.861863"E 20000.01ft;693.4km/h;80.57°;-0.00°;
17816.55s;55°17'47.730369"N 30°3'18.097453"E 20000.01ft;694.3km/h;80.70°;-0.00°;
17867.98s;55°18'39.380713"N 30°12'40.075088"E 20000.00ft;695.5km/h;80.83°;-0.00°;
17919.41s;55°19'30.330076"N 30°22'2.716680"E 20000.00ft;697.1km/h;80.96°;-0.00°;
17970.84s;55°20'20.568155"N 30°31'25.925283"E 20000.00ft;698.9km/h;81.09°;-0.00°;
18022.27s;55°21'10.084070"N 30°40'49.591683"E 20000.00ft;700.8km/h;81.22°;-0.00°;
18073.69s;55°21'58.867096"N 30°50'13.601898"E 20000.00ft;702.6km/h;81.35°;-0.00°;
18125.12s;55°22'46.907362"N 30°59'37.845018"E 20000.00ft;704.3km/h;81.48°;-0.00°;
18176.55s;55°23'34.196468"N 31°9'2.220844"E 20000.00ft;705.6km/h;81.61°;-0.00°;
18227.98s;55°24'20.727974"N 31°18'26.646747"E 20000.00ft;706.5km/h;81.74°;-0.00°;
18279.41s;55°25'6.497740"N 31°27'51.063283"E 20000.00ft;707.0km/h;81.87°;-0.00°;
18330.84s;55°25'51.504081"N 31°37'15.438127"E 20000.00ft;706.9km/h;82.00°;-0.00°;
18382.27s;55°26'35.747736"N 31°46'39.768054"E 20000.00ft;706.4km/h;82.13°;-0.00°;
18433.69s;55°27'19.231667"N 31°56'4.078824"E 20000.00ft;705.4km/h;82.26°;-0.00°;
18485.12s;55°28'1.960690"N 32°5'28.422969"E 20000.00ft;704.0km/h;82.39°;-0.00°;
18536.55s;55°28'43.940990"N 32°14'52.875640"E 20000.00ft;702.3km/h;82.52°;-0.00°;
18587.98s;55°29'25.179544"N 32°24'17.528817"E 20000.00ft;700.4km/h;82.66°;-0.00°;
18639.41s;55°30'5.683504"N 32°33'42.484296"E 20000.00ft;698.6km/h;82.79°;-0.00°;
18690.84s;55°30'45.459583"N 32°43'7.845953"E 20000.00ft;696.8km/h;82.92°;-0.00°;
18742.27s;55°31'24.513498"N 32°52'33.711849"E 20000.00ft;695.3km/h;83.05°;-0.00°;
18793.69s;55°32'2.849498"N 33°2'0.166747"E 20000.00ft;694.1km/h;83.18°;-0.00°;
18845.12s;55°32'40.470021"N 33°11'27.275575"E 20000.00ft;693.3km/h;83.31°;-0.00°;
18896.55s;55°33'17.375485"N 33°20'55.078310"E 20000.00ft;693.0km/h;83.45°;-0.00°;
18947.98s;55°33'53.564247"N 33°30'23.586668"E 20000.00ft;693.2km/h;83.58°;-0.00°;
18999.41s;55°34'29.032704"N 33°39'52.782813"E 20000.00ft;693.9km/h;83.71°;-0.00°;
19050.84s;55°35'3.775542"N 33°49'22.620211"E 20000.00ft;695.1km/h;83.84°;-0.00°;
19102.27s;55°35'37.786092"N 33°58'53.026546"E 20000.00ft;696.6km/h;83.98°;-0.00°;
19153.69s;55°36'11.056777"N 34°8'23.908505"E 20000.00ft;698.3km/h;84.11°;-0.00°;
19205.12s;55°36'43.579606"N 34°17'55.158075"E 20000.00ft;700.2km/h;84.24°;-0.00°;
19256.55s;55°37'15.346671"N 34°27'26.659917"E 20000.00ft;702.0km/h;84.38°;-0.00°;
19307.98s;55°37'46.350615"N 34°36'58.299264"E 20000.00ft;703.8km/h;84.51°;-0.00°;
19359.41s;55°38'16.585031"N 34°46'29.969789"E 20000.00ft;705.2km/h;84.65°;-0.00°;
19410.84s;55°38'46.044767"N 34°56'1.580873"E 20000.00ft;706.3km/h;84.78°;-0.00°;
19462.27s;55°39'14.726108"N 35°5'33.063732"E 20000.00ft;706.9km/h;84.92°;-0.00°;
19513.69s;55°39'42.626827"N 35°15'4.375990"E 20000.00ft;707.0km/h;85.05°;-0.00°;
19565.12s;55°40'9.746110"N 35°24'35.504331"E 20000.00ft;706.6km/h;85.19°;-0.00°;
19616.55s;55°40'36.084337"N 35°34'6.465067"E 20000.00ft;705.7km/h;85.32°;-0.00°;
19667.98s;55°41'1.642769"N 35°43'37.302561"E 20000.00ft;704.5km/h;85.46°;-0.00°;
19719.41s;55°41'26.423126"N 35°53'8.085626"E 20000.00ft;702.9km/h;85.60°;-0.00°;
19770.84s;55°41'50.427098"N 36°2'38.902157"E 20000.00ft;701.1km/h;85.73°;-0.00°;
19822.27s;55°42'13.655810"N 36°12'9.852387"E 20000.00ft;699.2km/h;85.87°;-0.00°;
19873.69s;55°42'36.109233"N 36°21'41.041244"E 20000.00ft;697.4km/h;86.01°;-0.00°;
19925.12s;55°42'57.785552"N 36°31'12.570381"E 20000.00ft;695.7km/h;86.15°;-0.00°;
19976.55s;55°43'18.680433"N 36°40'44.530448"E 20000.00ft;694.4km/h;86.29°;-0.00°;
20027.98s;55°43'38.786063"N 36°50'16.994177"E 20000.00ft;693.5km/h;86.43°;-0.00°;
20079.41s;55°43'58.089654"N 36°59'50.010814"E 20000.00ft;693.0km/h;86.58°;-0.00°;
20130.84s;55°44'16.570571"N 37°9'23.602366"E 20000.00ft;693.1km/h;86.73°;-0.00°;
20182.27s;55°44'34.193568"N 37°18'57.762131"E 20000.00ft;693.6km/h;86.88°;-0.00°;
20233.69s;55°44'50.887488"N 37°28'32.456478"E 20000.00ft;694.6km/h;87.05°;-0.00°;
20285.12s;55°45'6.427237"N 37°38'7.636098"E 20000.00ft;696.0km/h;87.25°;-0.00°;
20285.83s;55°45'6.268383"N 37°38'3.049942"E 20000.00ft;696.1km/h;-93.20°;-0.00°;
Switched destination to waypoint 4
20337.26s;55°47'34.424494"N 37°29'34.088099"E 20714.29ft;697.7km/h;-62.64°;1.25°;
20388.69s;55°50'2.863863"N 37°21'1.094269"E 21377.55ft;699.6km/h;-62.75°;1.16°;
20440.11s;55°52'30.713846"N 37°12'26.992791"E 21993.44ft;701.5km/h;-62.87°;1.07°;
20491.54s;55°54'57.943603"N 37°3'51.883961"E 22565.34ft;703.2km/h;-62.99°;0.99°;
20542.97s;55°57'24.524397"N 36°55'15.863171"E 23096.38ft;704.8km/h;-63.11°;0.92°;
20594.40s;55°59'50.431472"N 36°46'39.014113"E 23589.50ft;706.0km/h;-63.23°;0.85°;
20645.83s;56°2'15.645624"N 36°38'1.402777"E 24047.39ft;706.7km/h;-63.35°;0.79°;
20697.26s;56°4'40.154370"N 36°29'23.072700"E 24472.58ft;707.0km/h;-63.47°;0.74°;
20748.69s;56°7'3.952624"N 36°20'44.041804"E 24867.39ft;706.8km/h;-63.58°;0.68°;
20800.11s;56°9'27.042838"N 36°12'4.301070"E 25234.01ft;706.1km/h;-63.70°;0.63°;
20851.54s;56°11'49.434601"N 36°3'23.815148"E 25574.44ft;704.9km/h;-63.83°;0.59°;
20902.97s;56°14'11.143730"N 35°54'42.524863"E 25890.55ft;703.4km/h;-63.95°;0.55°;
20954.40s;56°16'32.190916"N 35°46'0.351466"E 26184.08ft;701.7km/h;-64.07°;0.51°;
21005.83s;56°18'52.600038"N 35°37'17.202297"E 26456.65ft;699.8km/h;-64.19°;0.48°;
21057.26s;56°21'12.396262"N 35°28'32.977495"E 26709.74ft;697.9km/h;-64.31°;0.44°;
21108.69s;56°23'31.604056"N 35°19'47.577245"E 26944.76ft;696.2km/h;-64.43°;0.41°;
21160.11s;56°25'50.245282"N 35°11'0.909054"E 27162.99ft;694.8km/h;-64.55°;0.38°;
21211.54s;56°28'8.337491"N 35°2'12.894533"E 27365.64ft;693.7km/h;-64.68°;0.36°;
21262.97s;56°30'25.892541"N 34°53'23.475189"E 27553.81ft;693.1km/h;-64.80°;0.33°;
21314.40s;56°32'42.915637"N 34°44'32.616800"E 27728.53ft;693.0km/h;-64.92°;0.31°;
21365.83s;56°34'59.404866"N 34°35'40.312064"E 27890.78ft;693.4km/h;-65.05°;0.29°;
21417.26s;56°37'15.351243"N 34°26'46.581312"E 28041.44ft;694.3km/h;-65.17°;0.27°;
21468.69s;56°39'30.739267"N 34°17'51.471228"E 28181.34ft;695.6km/h;-65.29°;0.25°;
21520.11s;56°41'45.547945"N 34°8'55.051674"E 28311.24ft;697.2km/h;-65.42°;0.23°;
21571.54s;56°43'59.752197"N 33°59'57.410813"E 28431.87ft;699.0km/h;-65.54°;0.21°;
21622.97s;56°46'13.324551"N 33°50'58.648914"E 28543.88ft;700.8km/h;-65.67°;0.20°;
21674.40s;56°48'26.236985"N 33°41'58.871242"E 28647.89ft;702.7km/h;-65.79°;0.18°;
21725.83s;56°50'38.462797"N 33°32'58.180578"E 28744.46ft;704.3km/h;-65.92°;0.17°;
21777.26s;56°52'49.978360"N 33°23'56.669881"E 28834.15ft;705.6km/h;-66.04°;0.16°;
21828.69s;56°55'0.764641"N 33°14'54.415642"E 28917.42ft;706.5km/h;-66.17°;0.14°;
21880.11s;56°57'10.808370"N 33°5'51.472407"E 28994.75ft;707.0km/h;-66.30°;0.13°;
21931.54s;56°59'20.102784"N 32°56'47.868862"E 29066.55ft;706.9km/h;-66.42°;0.12°;
21982.97s;57°1'28.647897"N 32°47'43.605783"E 29133.23ft;706.3km/h;-66.55°;0.12°;
22034.40s;57°3'36.450271"N 32°38'38.655996"E 29195.14ft;705.3km/h;-66.68°;0.11°;
22085.83s;57°5'43.522329"N 32°29'32.966366"E 29252.63ft;703.9km/h;-66.81°;0.10°;
22137.26s;57°7'49.881239"N 32°20'26.461669"E 29306.01ft;702.3km/h;-66.93°;0.09°;
22188.69s;57°9'55.547476"N 32°11'19.050084"E 29355.58ft;700.4km/h;-67.06°;0.09°;
22240.11s;57°12'0.543160"N 32°2'10.629906"E 29401.61ft;698.5km/h;-67.19°;0.08°;
22291.54s;57°14'4.890287"N 31°53'1.097012"E 29444.36ft;696.8km/h;-67.32°;0.07°;
22342.97s;57°16'8.608991"N 31°43'50.352521"E 29484.04ft;695.2km/h;-67.45°;0.07°;
22394.40s;57°18'11.715960"N 31°34'38.310122"E 29520.90ft;694.0km/h;-67.58°;0.06°;
22445.83s;57°20'14.223111"N 31°25'24.902514"E 29555.12ft;693.3km/h;-67.71°;0.06°;
22497.26s;57°22'16.136635"N 31°16'10.086510"E 29586.90ft;693.0km/h;-67.84°;0.06°;
22548.69s;57°24'17.456452"N 31°6'53.846416"E 29616.40ft;693.2km/h;-67.97°;0.05°;
22600.11s;57°26'18.176130"N 30°57'36.195440"E 29643.80ft;693.9km/h;-68.10°;0.05°;
22651.54s;57°28'18.283270"N 30°48'17.175027"E 29669.25ft;695.1km/h;-68.23°;0.04°;
22702.97s;57°30'17.760302"N 30°38'56.852149"E 29692.87ft;696.6km/h;-68.36°;0.04°;
22754.40s;57°32'16.585664"N 30°29'35.314748"E 29714.81ft;698.3km/h;-68.49°;0.04°;
22805.83s;57°34'14.735235"N 30°20'12.665652"E 29735.18ft;700.2km/h;-68.62°;0.04°;
22857.26s;57°36'12.183959"N 30°10'49.015393"E 29754.10ft;702.1km/h;-68.76°;0.03°;
22908.69s;57°38'8.907498"N 30°1'24.474452"E 29771.66ft;703.8km/h;-68.89°;0.03°;
22960.11s;57°40'4.883826"N 29°51'59.145479"E 29787.97ft;705.2km/h;-69.02°;0.03°;
23011.54s;57°42'0.094638"N 29°42'33.116060"E 29803.12ft;706.3km/h;-69.15°;0.03°;
23062.97s;57°43'54.526464"N 29°33'6.452544"E 29817.18ft;706.9km/h;-69.29°;0.02°;
23114.40s;57°45'48.171438"N 29°23'39.195399"E 29830.24ft;707.0km/h;-69.42°;0.02°;
23165.83s;57°47'41.027632"N 29°14'11.356416"E 29842.36ft;706.6km/h;-69.56°;0.02°;
23217.26s;57°49'33.098983"N 29°4'42.917987"E 29853.62ft;705.7km/h;-69.69°;0.02°;
23268.69s;57°51'24.394771"N 28°55'13.834508"E 29864.08ft;704.4km/h;-69.82°;0.02°;
23320.11s;57°53'14.928744"N 28°45'44.035814"E 29873.79ft;702.8km/h;-69.96°;0.02°;
23371.54s;57°55'4.717909"N 28°36'13.432412"E 29882.80ft;701.0km/h;-70.09°;0.02°;
23422.97s;57°56'53.781120"N 28°26'41.922125"E 29891.17ft;699.2km/h;-70.23°;0.01°;
23474.40s;57°58'42.137541"N 28°17'9.397685"E 29898.95ft;697.3km/h;-70.36°;0.01°;
23525.83s;58°0'29.805110"N 28°7'35.754726"E 29906.16ft;695.7km/h;-70.50°;0.01°;
23577.26s;58°2'16.799114"N 27°58'0.899594"E 29912.87ft;694.4km/h;-70.64°;0.01°;
23628.69s;58°4'3.130965"N 27°48'24.756419"E 29919.09ft;693.5km/h;-70.77°;0.01°;
23680.11s;58°5'48.807286"N 27°38'47.272923"E 29924.87ft;693.0km/h;-70.91°;0.01°;
23731.54s;58°7'33.829341"N 27°29'8.424558"E 29930.24ft;693.1km/h;-71.05°;0.01°;
23782.97s;58°9'18.192870"N 27°19'28.216645"E 29935.22ft;693.7km/h;-71.18°;0.01°;
23834.40s;58°11'1.888325"N 27°9'46.684376"E 29939.85ft;694.7km/h;-71.32°;0.01°;
23885.83s;58°12'44.901474"N 27°0'3.890659"E 29944.14ft;696.1km/h;-71.46°;0.01°;
23937.26s;58°14'27.214352"N 26°50'19.921953"E 29948.13ft;697.7km/h;-71.60°;0.01°;
23988.69s;58°16'8.806456"N 26°40'34.882401"E 29951.84ft;699.6km/h;-71.74°;0.01°;
24040.11s;58°17'49.656113"N 26°30'48.886660"E 29955.28ft;701.5km/h;-71.87°;0.01°;
24091.54s;58°19'29.741911"N 26°21'2.051961"E 29958.47ft;703.2km/h;-72.01°;0.01°;
24142.97s;58°21'9.044095"N 26°11'14.489959"E 29961.44ft;704.8km/h;-72.15°;0.01°;
24194.40s;58°22'47.545819"N 26°1'26.298961"E 29964.19ft;706.0km/h;-72.29°;0.00°;
24245.83s;58°24'25.234174"N 25°51'37.557105"E 29966.75ft;706.7km/h;-72.43°;0.00°;
24297.26s;58°26'2.100912"N 25°41'48.316977"E 29969.13ft;707.0km/h;-72.57°;0.00°;
24348.69s;58°27'38.142832"N 25°31'58.602064"E 29971.33ft;706.8km/h;-72.71°;0.00°;
24400.11s;58°29'13.361783"N 25°22'8.405301"E 29973.38ft;706.1km/h;-72.85°;0.00°;
24451.54s;58°30'47.764315"N 25°12'17.689829"E 29975.28ft;704.9km/h;-72.99°;0.00°;
24502.97s;58°32'21.360987"N 25°2'26.391917"E 29977.05ft;703.4km/h;-73.13°;0.00°;
24554.40s;58°33'54.165403"N 24°52'34.425833"E 29978.69ft;701.7km/h;-73.27°;0.00°;
24605.83s;58°35'26.193036"N 24°42'41.690331"E 29980.21ft;699.8km/h;-73.42°;0.00°;
24657.26s;58°36'57.459944"N 24°32'48.076276"E 29981.62ft;697.9km/h;-73.56°;0.00°;
24708.69s;58°38'27.981459"N 24°22'53.474875"E 29982.93ft;696.2km/h;-73.70°;0.00°;
24760.11s;58°39'57.770951"N 24°12'57.785907"E 29984.15ft;694.8km/h;-73.84°;0.00°;
24811.54s;58°41'26.838755"N 24°3'0.925358"E 29985.29ft;693.7km/h;-73.98°;0.00°;
24862.97s;58°42'55.191340"N 23°53'2.831925"E 29986.34ft;693.1km/h;-74.13°;0.00°;
24914.40s;58°44'22.830763"N 23°43'3.471884"E 29987.31ft;693.0km/h;-74.27°;0.00°;
24965.83s;58°45'49.754461"N 23°33'2.842000"E 29988.22ft;693.4km/h;-74.41°;0.00°;
25017.26s;58°47'15.955375"N 23°23'0.970233"E 29989.06ft;694.3km/h;-74.56°;0.00°;
25068.69s;58°48'41.422401"N 23°12'57.914208"E 29989.84ft;695.6km/h;-74.70°;0.00°;
25120.11s;58°50'6.141129"N 23°2'53.757531"E 29990.57ft;697.2km/h;-74.84°;0.00°;
25171.54s;58°51'30.094803"N 22°52'48.604231"E 29991.24ft;699.0km/h;-74.99°;0.00°;
25222.97s;58°52'53.265440"N 22°42'42.571704"E 29991.87ft;700.8km/h;-75.13°;0.00°;
25274.40s;58°54'15.635015"N 22°32'35.782693"E 29992.45ft;702.7km/h;-75.28°;0.00°;
25325.83s;58°55'37.186631"N 22°22'28.356842"E 29992.99ft;704.3km/h;-75.42°;0.00°;
25377.26s;58°56'57.905584"N 22°12'20.402480"E 29993.49ft;705.6km/h;-75.57°;0.00°;
25428.69s;58°58'17.780252"N 22°2'12.009183"E 29993.95ft;706.5km/h;-75.71°;0.00°;
25480.11s;58°59'36.802744"N 21°52'3.241696"E 29994.39ft;707.0km/h;-75.86°;0.00°;
25531.54s;59°0'54.969266"N 21°41'54.135619"E 29994.79ft;706.9km/h;-76.01°;0.00°;
25582.97s;59°2'12.280185"N 21°31'44.695213"E 29995.16ft;706.3km/h;-76.15°;0.00°;
25634.40s;59°3'28.739790"N 21°21'34.893453"E 29995.50ft;705.3km/h;-76.30°;0.00°;
25685.83s;59°4'44.355772"N 21°11'24.674357"E 29995.83ft;703.9km/h;-76.44°;0.00°;
25737.26s;59°5'59.138471"N 21°1'13.957412"E 29996.12ft;702.3km/h;-76.59°;0.00°;
25788.69s;59°7'13.099946"N 20°51'2.643797"E 29996.40ft;700.4km/h;-76.74°;0.00°;
25840.11s;59°8'26.252937"N 20°40'50.623938"E 29996.66ft;698.5km/h;-76.89°;0.00°;
25891.54s;59°9'38.609802"N 20°30'37.785869"E 29996.90ft;696.8km/h;-77.03°;0.00°;
25942.97s;59°10'50.181504"N 20°20'24.023795"E 29997.12ft;695.2km/h;-77.18°;0.00°;
25994.40s;59°12'0.976719"N 20°10'9.246220"E 29997.32ft;694.0km/h;-77.33°;0.00°;
26045.83s;59°13'11.001135"N 19°59'53.383080"E 29997.52ft;693.3km/h;-77.48°;0.00°;
26097.26s;59°14'20.256978"N 19°49'36.391343"E 29997.69ft;693.0km/h;-77.63°;0.00°;
26148.69s;59°15'28.742803"N 19°39'18.258664"E 29997.86ft;693.2km/h;-77.78°;0.00°;
26200.11s;59°16'36.453559"N 19°28'59.004851"E 29998.01ft;693.9km/h;-77.92°;0.00°;
26251.54s;59°17'43.380915"N 19°18'38.681005"E 29998.15ft;695.1km/h;-78.07°;0.00°;
26302.97s;59°18'49.513812"N 19°8'17.366403"E 29998.28ft;696.6km/h;-78.22°;0.00°;
26354.40s;59°19'54.839213"N 18°57'55.163338"E 29998.41ft;698.3km/h;-78.37°;0.00°;
26405.83s;59°20'59.342968"N 18°47'32.190304"E 29998.52ft;700.2km/h;-78.52°;0.00°;
26457.26s;59°22'3.010749"N 18°37'8.573975"E 29998.63ft;702.1km/h;-78.67°;0.00°;
26508.69s;59°23'5.828973"N 18°26'44.440605"E 29998.72ft;703.8km/h;-78.82°;0.00°;
