time;position;tas;heading_angle;climb_angle;
41749.89s;41°36'31.136866"N 6°15'11.668313"E 30000.00ft;693.2km/h;-95.64°;0.00°;
41801.31s;41°35'59.194737"N 6°8'5.178451"E 30000.00ft;694.0km/h;-95.72°;0.00°;
41852.74s;41°35'26.758112"N 6°0'58.094489"E 30000.00ft;695.1km/h;-95.80°;0.00°;
41904.17s;41°34'53.808376"N 5°53'50.202645"E 30000.00ft;696.6km/h;-95.88°;0.00°;
41955.60s;41°34'20.331244"N 5°46'41.356283"E 30000.00ft;698.4km/h;-95.96°;0.00°;
42007.03s;41°33'46.317949"N 5°39'31.486562"E 30000.00ft;700.3km/h;-96.04°;0.00°;
42058.46s;41°33'11.766056"N 5°32'20.607466"E 30000.00ft;702.1km/h;-96.12°;0.00°;
42109.89s;41°32'36.679830"N 5°25'8.814864"E 30000.00ft;703.8km/h;-96.20°;0.00°;
42161.31s;41°32'1.070108"N 5°17'56.279664"E 30000.00ft;705.2km/h;-96.28°;0.00°;
42212.74s;41°31'24.953687"N 5°10'43.235560"E 30000.00ft;706.3km/h;-96.36°;0.00°;
42264.17s;41°30'48.352245"N 5°3'29.962264"E 30000.00ft;706.9km/h;-96.44°;0.00°;
42315.60s;41°30'11.290878"N 4°56'16.765426"E 30000.00ft;707.0km/h;-96.52°;0.00°;
42367.03s;41°29'33.796346"N 4°49'3.954701"E 30000.00ft;706.6km/h;-96.60°;0.00°;
42418.46s;41°28'55.895140"N 4°41'51.821539"E 30000.00ft;705.7km/h;-96.68°;0.00°;
42469.89s;41°28'17.611535"N 4°34'40.618304"E 30000.00ft;704.4km/h;-96.76°;0.00°;
42521.31s;41°27'38.965754"N 4°27'30.540220"E 30000.00ft;702.8km/h;-96.84°;0.00°;
42572.74s;41°26'59.972389"N 4°20'21.711454"E 30000.00ft;701.0km/h;-96.92°;0.00°;
42624.17s;41°26'20.639207"N 4°13'14.176324"E 30000.00ft;699.1km/h;-97.00°;0.00°;
42675.60s;41°25'40.966443"N 4°6'7.896270"E 30000.00ft;697.3km/h;-97.08°;0.00°;
42727.03s;41°25'0.946630"N 3°59'2.752799"E 30000.00ft;695.7km/h;-97.16°;0.00°;
42778.46s;41°24'20.565006"N 3°51'58.556194"E 30000.00ft;694.4km/h;-97.23°;0.00°;
42829.89s;41°23'39.800466"N 3°44'55.059339"E 30000.00ft;693.5km/h;-97.31°;0.00°;
42881.31s;41°22'58.627014"N 3°37'51.975683"E 30000.00ft;693.0km/h;-97.39°;0.00°;
42932.74s;41°22'17.015594"N 3°30'49.000027"E 30000.00ft;693.1km/h;-97.47°;0.00°;
42984.17s;41°21'34.936196"N 3°23'45.830644"E 30000.00ft;693.7km/h;-97.55°;0.00°;
43035.60s;41°20'52.360064"N 3°16'42.191131"E 30000.00ft;694.7km/h;-97.63°;0.00°;
43087.03s;41°20'9.261864"N 3°9'37.850422"E 30000.00ft;696.1km/h;-97.70°;0.00°;
43138.46s;41°19'25.621633"N 3°2'32.639521"E 30000.00ft;697.8km/h;-97.78°;0.00°;
43189.89s;41°18'41.426378"N 2°55'26.463741"E 30000.00ft;699.6km/h;-97.86°;0.00°;
43241.31s;41°17'56.671189"N 2°48'19.309587"E 30000.00ft;701.5km/h;-97.94°;0.00°;
43292.74s;41°17'11.359781"N 2°41'11.245770"E 30000.00ft;703.3km/h;-98.02°;0.00°;
43344.17s;41°16'25.504415"N 2°34'2.418306"E 30000.00ft;704.8km/h;-98.10°;0.00°;
43395.60s;41°15'39.125188"N 2°26'53.040029"E 30000.00ft;706.0km/h;-98.18°;0.00°;
43447.03s;41°14'52.248731"N 2°19'43.375313"E 30000.00ft;706.7km/h;-98.26°;0.00°;
43498.46s;41°14'4.906401"N 2°12'33.721079"E 30000.00ft;707.0km/h;-98.34°;0.00°;
43549.89s;41°13'17.132092"N 2°5'24.385474"E 30000.00ft;706.8km/h;-98.42°;0.00°;
43601.31s;41°12'28.959813"N 1°58'15.665760"E 30000.00ft;706.0km/h;-98.50°;0.00°;
43652.74s;41°11'40.421212"N 1°51'7.827005"E 30000.00ft;704.9km/h;-98.57°;0.00°;
43704.17s;41°10'51.543221"N 1°44'1.083113"E 30000.00ft;703.4km/h;-98.65°;0.00°;
43755.60s;41°10'2.346018"N 1°36'55.581556"E 30000.00ft;701.6km/h;-98.73°;0.00°;
43807.03s;41°9'12.841432"N 1°29'51.392908"E 30000.00ft;699.7km/h;-98.81°;0.00°;
43858.46s;41°8'23.031952"N 1°22'48.505927"E 30000.00ft;697.9km/h;-98.89°;0.00°;
43909.89s;41°7'32.910394"N 1°15'46.828541"E 30000.00ft;696.2km/h;-98.97°;0.00°;
43961.31s;41°6'42.460287"N 1°8'46.194652"E 30000.00ft;694.8km/h;-99.05°;0.00°;
44012.74s;41°5'51.656942"N 1°1'46.376273"E 30000.00ft;693.7km/h;-99.12°;0.00°;
44064.17s;41°5'0.469148"N 0°54'47.100114"E 30000.00ft;693.1km/h;-99.20°;0.00°;
44115.60s;41°4'8.861372"N 0°47'48.067415"E 30000.00ft;693.0km/h;-99.28°;0.00°;
44167.03s;41°3'16.796312"N 0°40'48.975606"E 30000.00ft;693.4km/h;-99.36°;0.00°;
44218.46s;41°2'24.237620"N 0°33'49.540212"E 30000.00ft;694.3km/h;-99.43°;0.00°;
44269.89s;41°1'31.152594"N 0°26'49.515448"E 30000.00ft;695.6km/h;-99.51°;0.00°;
44321.31s;41°0'37.514652"N 0°19'48.711996"E 30000.00ft;697.2km/h;-99.59°;0.00°;
44372.74s;40°59'43.305387"N 0°12'47.010704"E 30000.00ft;699.0km/h;-99.67°;0.00°;
44424.17s;40°58'48.516061"N 0°5'44.371212"E 30000.00ft;700.9km/h;-99.74°;0.00°;
44475.60s;40°57'53.148417"N 0°1'19.165112"W 30000.00ft;702.7km/h;-99.82°;0.00°;
44527.03s;40°56'57.214730"N 0°8'23.478121"W 30000.00ft;704.3km/h;-99.90°;0.00°;
44578.46s;40°56'0.737098"N 0°15'28.377529"W 30000.00ft;705.6km/h;-99.98°;0.00°;
44629.89s;40°55'3.745999"N 0°22'33.616584"W 30000.00ft;706.5km/h;-100.06°;0.00°;
44681.31s;40°54'6.278207"N 0°29'38.909810"W 30000.00ft;707.0km/h;-100.14°;0.00°;
44732.74s;40°53'8.374220"N 0°36'43.953512"W 30000.00ft;706.9km/h;-100.22°;0.00°;
44784.17s;40°52'10.075366"N 0°43'48.447580"W 30000.00ft;706.3km/h;-100.29°;0.00°;
44835.60s;40°51'11.420808"N 0°50'52.117015"W 30000.00ft;705.3km/h;-100.37°;0.00°;
44887.03s;40°50'12.444652"N 0°57'54.731612"W 30000.00ft;703.9km/h;-100.45°;0.00°;
44938.46s;40°49'13.173385"N 1°4'56.122406"W 30000.00ft;702.2km/h;-100.53°;0.00°;
44989.89s;40°48'13.623823"N 1°11'56.193680"W 30000.00ft;700.4km/h;-100.61°;0.00°;
45041.31s;40°47'13.801744"N 1°18'54.929689"W 30000.00ft;698.5km/h;-100.69°;0.00°;
45092.74s;40°46'13.701304"N 1°25'52.395606"W 30000.00ft;696.7km/h;-100.76°;0.00°;
45144.17s;40°45'13.305288"N 1°32'48.732644"W 30000.00ft;695.2km/h;-100.84°;0.00°;
45195.60s;40°44'12.586203"N 1°39'44.147695"W 30000.00ft;694.0km/h;-100.92°;0.00°;
45247.03s;40°43'11.508127"N 1°46'38.898253"W 30000.00ft;693.3km/h;-101.00°;0.00°;
45298.46s;40°42'10.029194"N 1°53'33.273699"W 30000.00ft;693.0km/h;-101.07°;0.00°;
45349.89s;40°41'8.104538"N 2°0'27.574302"W 30000.00ft;693.2km/h;-101.15°;0.00°;
45401.31s;40°40'5.689484"N 2°7'22.089464"W 30000.00ft;694.0km/h;-101.23°;0.00°;
45452.74s;40°39'2.742753"N 2°14'17.076748"W 30000.00ft;695.1km/h;-101.31°;0.00°;
45504.17s;40°37'59.229443"N 2°21'12.743235"W 30000.00ft;696.6km/h;-101.39°;0.00°;
45555.60s;40°36'55.123560"N 2°28'9.230523"W 30000.00ft;698.4km/h;-101.46°;0.00°;
45607.03s;40°35'50.409903"N 2°35'6.604445"W 30000.00ft;700.3km/h;-101.54°;0.00°;
45658.46s;40°34'45.085145"N 2°42'4.850266"W 30000.00ft;702.1km/h;-101.62°;0.00°;
45709.89s;40°33'39.158000"N 2°49'3.873652"W 30000.00ft;703.8km/h;-101.70°;0.00°;
45761.31s;40°32'32.648421"N 2°56'3.507363"W 30000.00ft;705.2km/h;-101.78°;0.00°;
45812.74s;40°31'25.585813"N 3°3'3.523137"W 30000.00ft;706.3km/h;-101.86°;0.00°;
45864.17s;40°30'18.006250"N 3°10'3.647882"W 30000.00ft;706.9km/h;-101.95°;0.00°;
45915.60s;40°29'9.948635"N 3°17'3.582916"W 30000.00ft;707.0km/h;-102.03°;0.00°;
45967.03s;40°28'1.449379"N 3°24'3.024668"W 30000.00ft;706.6km/h;-102.12°;0.00°;
46018.46s;40°26'52.533802"N 3°31'1.684704"W 30000.00ft;705.7km/h;-102.21°;0.00°;
46069.89s;40°25'43.194944"N 3°37'59.304727"W 30000.00ft;704.4km/h;-102.31°;0.00°;
46101.26s;40°25'0.490540"N 3°42'13.528845"W 30000.00ft;703.5km/h;-102.44°;0.00°;
Switched destination to waypoint 7 and corrected position
46152.69s;40°22'8.039570"N 3°48'12.526731"W 30000.00ft;701.7km/h;-122.19°;0.00°;
46204.12s;40°19'15.549127"N 3°54'11.176594"W 30000.00ft;699.8km/h;-122.25°;0.00°;
46255.54s;40°16'23.208405"N 4°0'8.366454"W 30000.00ft;698.0km/h;-122.32°;0.00°;
46306.97s;40°13'30.985022"N 4°6'4.174937"W 30000.00ft;696.3km/h;-122.38°;0.00°;
46358.40s;40°10'38.815751"N 4°11'58.743164"W 30000.00ft;694.8km/h;-122.45°;0.00°;
46409.83s;40°7'46.611049"N 4°17'52.264477"W 30000.00ft;693.8km/h;-122.51°;0.00°;
46461.26s;40°4'54.261512"N 4°23'44.970424"W 30000.00ft;693.1km/h;-122.57°;0.00°;
46512.69s;40°2'1.645776"N 4°29'37.114041"W 30000.00ft;693.0km/h;-122.64°;0.00°;
46564.12s;39°59'8.639323"N 4°35'28.951634"W 30000.00ft;693.4km/h;-122.70°;0.00°;
46615.54s;39°56'15.123526"N 4°41'20.724367"W 30000.00ft;694.2km/h;-122.76°;0.00°;
46666.97s;39°53'20.994319"N 4°47'12.641000"W 30000.00ft;695.5km/h;-122.83°;0.00°;
46718.40s;39°50'26.169822"N 4°53'4.863000"W 30000.00ft;697.1km/h;-122.89°;0.00°;
46769.83s;39°47'30.596406"N 4°58'57.493102"W 30000.00ft;698.9km/h;-122.95°;0.00°;
46821.26s;39°44'34.252725"N 5°4'50.568126"W 30000.00ft;700.8km/h;-123.01°;0.00°;
46872.69s;39°41'37.151437"N 5°10'44.056570"W 30000.00ft;702.6km/h;-123.08°;0.00°;
46924.12s;39°38'39.338471"N 5°16'37.861119"W 30000.00ft;704.2km/h;-123.14°;0.00°;
46975.54s;39°35'40.889892"N 5°22'31.825899"W 30000.00ft;705.6km/h;-123.20°;0.00°;
47026.97s;39°32'41.906574"N 5°28'25.747919"W 30000.00ft;706.5km/h;-123.27°;0.00°;
47078.40s;39°29'42.507069"N 5°34'19.391872"W 30000.00ft;707.0km/h;-123.33°;0.00°;
47129.83s;39°26'42.819164"N 5°40'12.507223"W 30000.00ft;706.9km/h;-123.39°;0.00°;
47181.26s;39°23'42.970751"N 5°46'4.846338"W 30000.00ft;706.4km/h;-123.46°;0.00°;
47232.69s;39°20'43.080650"N 5°51'56.182354"W 30000.00ft;705.4km/h;-123.52°;0.00°;
47284.12s;39°17'43.250062"N 5°57'46.325497"W 30000.00ft;704.0km/h;-123.58°;0.00°;
47335.54s;39°14'43.555261"N 6°3'35.136687"W 30000.00ft;702.3km/h;-123.64°;0.00°;
47386.97s;39°11'44.042067"N 6°9'22.537450"W 30000.00ft;700.5km/h;-123.70°;0.00°;
47438.40s;39°8'44.722497"N 6°15'8.515449"W 30000.00ft;698.6km/h;-123.76°;0.00°;
47489.83s;39°5'45.573860"N 6°20'53.125238"W 30000.00ft;696.8km/h;-123.83°;0.00°;
47541.26s;39°2'46.540347"N 6°26'36.484202"W 30000.00ft;695.3km/h;-123.89°;0.00°;
47592.69s;38°59'47.537025"N 6°32'18.763992"W 30000.00ft;694.1km/h;-123.95°;0.00°;
47644.12s;38°56'48.455953"N 6°38'0.178080"W 30000.00ft;693.3km/h;-124.01°;0.00°;
47695.54s;38°53'49.173972"N 6°43'40.966336"W 30000.00ft;693.0km/h;-124.07°;0.00°;
47746.97s;38°50'49.561622"N 6°49'21.377750"W 30000.00ft;693.2km/h;-124.13°;0.00°;
47798.40s;38°47'49.492541"N 6°55'1.652547"W 30000.00ft;693.9km/h;-124.19°;0.00°;
47849.83s;38°44'48.852665"N 7°0'42.004974"W 30000.00ft;695.0km/h;-124.25°;0.00°;
47901.26s;38°41'47.548571"N 7°6'22.608010"W 30000.00ft;696.5km/h;-124.30°;0.00°;
47952.69s;38°38'45.514346"N 7°12'3.581089"W 30000.00ft;698.3km/h;-124.36°;0.00°;
48004.12s;38°35'42.716497"N 7°17'44.981705"W 30000.00ft;700.2km/h;-124.42°;0.00°;
48055.54s;38°32'39.156531"N 7°23'26.801511"W 30000.00ft;702.0km/h;-124.48°;0.00°;
48106.97s;38°29'34.871017"N 7°29'8.967161"W 30000.00ft;703.7km/h;-124.54°;0.00°;
48158.40s;38°26'29.929116"N 7°34'51.345839"W 30000.00ft;705.2km/h;-124.60°;0.00°;
48209.83s;38°23'24.427746"N 7°40'33.755052"W 30000.00ft;706.2km/h;-124.66°;0.00°;
48261.26s;38°20'18.484737"N 7°46'15.975964"W 30000.00ft;706.9km/h;-124.72°;0.00°;
48312.69s;38°17'12.230442"N 7°51'57.769320"W 30000.00ft;707.0km/h;-124.78°;0.00°;
48364.12s;38°14'5.798429"N 7°57'38.892784"W 30000.00ft;706.6km/h;-124.84°;0.00°;
48415.54s;38°10'59.315902"N 8°3'19.118447"W 30000.00ft;705.8km/h;-124.90°;0.00°;
48466.97s;38°7'52.894557"N 8°8'58.249250"W 30000.00ft;704.5km/h;-124.96°;0.00°;
48518.40s;38°4'46.622527"N 8°14'36.133133"W 30000.00ft;702.9km/h;-125.02°;0.00°;
48569.83s;38°1'40.558013"N 8°20'12.673909"W 30000.00ft;701.1km/h;-125.07°;0.00°;
48621.26s;37°58'34.725044"N 8°25'47.838085"W 30000.00ft;699.2km/h;-125.13°;0.00°;
48672.69s;37°55'29.111715"N 8°31'21.657155"W 30000.00ft;697.4km/h;-125.19°;0.00°;
48724.12s;37°52'23.670996"N 8°36'54.225214"W 30000.00ft;695.8km/h;-125.25°;0.00°;
48775.54s;37°49'18.324100"N 8°42'25.692072"W 30000.00ft;694.4km/h;-125.30°;0.00°;
48826.97s;37°46'12.966142"N 8°47'56.252385"W 30000.00ft;693.5km/h;-125.36°;0.00°;
48878.40s;37°43'7.473707"N 8°53'26.131583"W 30000.00ft;693.0km/h;-125.42°;0.00°;
48929.83s;37°40'1.713775"N 8°58'55.569630"W 30000.00ft;693.1km/h;-125.47°;0.00°;
48981.26s;37°36'55.553364"N 9°4'24.803770"W 30000.00ft;693.6km/h;-125.53°;0.00°;
49032.69s;37°33'48.869191"N 9°9'54.051531"W 30000.00ft;694.6km/h;-125.59°;0.00°;
49084.12s;37°30'41.556665"N 9°15'23.495175"W 30000.00ft;696.0km/h;-125.64°;0.00°;
49135.54s;37°27'33.537549"N 9°20'53.268747"W 30000.00ft;697.7km/h;-125.70°;0.00°;
49186.97s;37°24'24.765741"N 9°26'23.448614"W 30000.00ft;699.5km/h;-125.75°;0.00°;
49238.40s;37°21'15.230746"N 9°31'54.048196"W 30000.00ft;701.4km/h;-125.81°;0.00°;
49289.83s;37°18'4.958598"N 9°37'25.017241"W 30000.00ft;703.2km/h;-125.87°;0.00°;
49341.26s;37°14'54.010133"N 9°42'56.245681"W 30000.00ft;704.7km/h;-125.92°;0.00°;
49392.69s;37°11'42.476755"N 9°48'27.571796"W 30000.00ft;705.9km/h;-125.98°;0.00°;
49444.12s;37°8'30.473981"N 9°53'58.794062"W 30000.00ft;706.7km/h;-126.03°;0.00°;
49495.54s;37°5'18.133221"N 9°59'29.685839"W 30000.00ft;707.0km/h;-126.09°;0.00°;
49546.97s;37°2'5.592399"N 10°5'0.011819"W 30000.00ft;706.8km/h;-126.15°;0.00°;
49598.40s;36°58'52.986064"N 10°10'29.545051"W 30000.00ft;706.1km/h;-126.20°;0.00°;
49649.83s;36°55'40.435725"N 10°15'58.083312"W 30000.00ft;705.0km/h;-126.26°;0.00°;
49701.26s;36°52'28.041100"N 10°21'25.463657"W 30000.00ft;703.5km/h;-126.31°;0.00°;
49752.69s;36°49'15.872911"N 10°26'51.574090"W 30000.00ft;701.7km/h;-126.37°;0.00°;
49804.12s;36°46'3.967760"N 10°32'16.361550"W 30000.00ft;699.8km/h;-126.42°;0.00°;
49855.54s;36°42'52.325456"N 10°37'39.835619"W 30000.00ft;698.0km/h;-126.48°;0.00°;
49906.97s;36°39'40.908986"N 10°43'2.067730"W 30000.00ft;696.3km/h;-126.53°;0.00°;
49958.40s;36°36'29.647157"N 10°48'23.185919"W 30000.00ft;694.8km/h;-126.58°;0.00°;
50009.83s;36°33'18.439707"N 10°53'43.365522"W 30000.00ft;693.8km/h;-126.64°;0.00°;
50061.26s;36°30'7.164534"N 10°59'2.816494"W 30000.00ft;693.1km/h;-126.69°;0.00°;
50112.69s;36°26'55.686511"N 11°4'21.768274"W 30000.00ft;693.0km/h;-126.74°;0.00°;
50164.12s;36°23'43.867275"N 11°9'40.453286"W 30000.00ft;693.4km/h;-126.80°;0.00°;
50215.54s;36°20'31.575262"N 11°14'59.090267"W 30000.00ft;694.2km/h;-126.85°;0.00°;
50266.97s;36°17'18.695280"N 11°20'17.868629"W 30000.00ft;695.5km/h;-126.90°;0.00°;
50318.40s;36°14'5.136923"N 11°25'36.934965"W 30000.00ft;697.1km/h;-126.96°;0.00°;
50369.83s;36°10'50.841209"N 11°30'56.382685"W 30000.00ft;698.9km/h;-127.01°;0.00°;
50421.26s;36°7'35.784977"N 11°36'16.245500"W 30000.00ft;700.8km/h;-127.06°;0.00°;
50472.69s;36°4'19.982695"N 11°41'36.495225"W 30000.00ft;702.6km/h;-127.11°;0.00°;
50524.12s;36°1'3.485570"N 11°46'57.044049"W 30000.00ft;704.2km/h;-127.17°;0.00°;
50575.54s;35°57'46.377991"N 11°52'17.751087"W 30000.00ft;705.6km/h;-127.22°;0.00°;
50626.97s;35°54'28.771580"N 11°57'38.432738"W 30000.00ft;706.5km/h;-127.27°;0.00°;
50678.40s;35°51'10.797255"N 12°2'58.876090"W 30000.00ft;707.0km/h;-127.33°;0.00°;
50729.83s;35°47'52.595878"N 12°8'18.854393"W 30000.00ft;706.9km/h;-127.38°;0.00°;
50781.26s;35°44'34.308170"N 12°13'38.143484"W 30000.00ft;706.4km/h;-127.43°;0.00°;
50832.69s;35°41'16.064598"N 12°18'56.537977"W 30000.00ft;705.4km/h;-127.48°;0.00°;
50884.12s;35°37'57.975990"N 12°24'13.866061"W 30000.00ft;704.0km/h;-127.54°;0.00°;
50935.54s;35°34'40.125537"N 12°29'30.001827"W 30000.00ft;702.3km/h;-127.59°;0.00°;
50986.97s;35°31'22.562770"N 12°34'44.874273"W 30000.00ft;700.5km/h;-127.64°;0.00°;
51038.40s;35°28'5.299962"N 12°39'58.472322"W 30000.00ft;698.6km/h;-127.69°;0.00°;
51089.83s;35°24'48.311205"N 12°45'10.845521"W 30000.00ft;696.8km/h;-127.74°;0.00°;
51141.26s;35°21'31.534247"N 12°50'22.100377"W 30000.00ft;695.3km/h;-127.79°;0.00°;
51192.69s;35°18'14.874955"N 12°55'32.392605"W 30000.00ft;694.1km/h;-127.84°;0.00°;
51244.12s;35°14'58.214095"N 13°0'41.915860"W 30000.00ft;693.3km/h;-127.89°;0.00°;
51295.54s;35°11'41.415934"N 13°5'50.887763"W 30000.00ft;693.0km/h;-127.94°;0.00°;
51346.97s;35°8'24.338059"N 13°10'59.534245"W 30000.00ft;693.2km/h;-127.99°;0.00°;
51398.40s;35°5'6.841690"N 13°16'8.073329"W 30000.00ft;693.9km/h;-128.04°;0.00°;
51449.83s;35°1'48.801761"N 13°21'16.699527"W 30000.00ft;695.0km/h;-128.09°;0.00°;
51501.26s;34°58'30.116024"N 13°26'25.569963"W 30000.00ft;696.5km/h;-128.14°;0.00°;
51552.69s;34°55'10.712536"N 13°31'34.793233"W 30000.00ft;698.3km/h;-128.19°;0.00°;
51604.12s;34°51'50.554959"N 13°36'44.421781"W 30000.00ft;700.2km/h;-128.24°;0.00°;
51655.54s;34°48'29.645320"N 13°41'54.448339"W 30000.00ft;702.0km/h;-128.29°;0.00°;
51706.97s;34°45'8.023993"N 13°47'4.806681"W 30000.00ft;703.7km/h;-128.34°;0.00°;
51758.40s;34°41'45.766922"N 13°52'15.376616"W 30000.00ft;705.2km/h;-128.39°;0.00°;
51809.83s;34°38'22.980265"N 13°57'25.992853"W 30000.00ft;706.2km/h;-128.44°;0.00°;
51861.26s;34°34'59.792851"N 14°2'36.457093"W 30000.00ft;706.9km/h;-128.49°;0.00°;
51912.69s;34°31'36.346980"N 14°7'46.552454"W 30000.00ft;707.0km/h;-128.54°;0.00°;
51964.12s;34°28'12.788225"N 14°12'56.059200"W 30000.00ft;706.6km/h;-128.59°;0.00°;
52015.54s;34°24'49.254984"N 14°18'4.770626"W 30000.00ft;705.8km/h;-128.64°;0.00°;
52066.97s;34°21'25.868512"N 14°23'12.507962"W 30000.00ft;704.5km/h;-128.69°;0.00°;
52118.40s;34°18'2.724185"N 14°28'19.133219"W 30000.00ft;702.9km/h;-128.74°;0.00°;
52169.83s;34°14'39.884596"N 14°33'24.559075"W 30000.00ft;701.1km/h;-128.79°;0.00°;
52221.26s;34°11'17.375012"N 14°38'28.755074"W 30000.00ft;699.2km/h;-128.84°;0.00°;
52272.69s;34°7'55.181516"N 14°43'31.749730"W 30000.00ft;697.4km/h;-128.88°;0.00°;
52324.12s;34°4'33.251970"N 14°48'33.628375"W 30000.00ft;695.8km/h;-128.93°;0.00°;
52375.54s;34°1'11.499742"N 14°53'34.526929"W 30000.00ft;694.4km/h;-128.98°;0.00°;
52426.97s;33°57'49.809931"N 14°58'34.622043"W 30000.00ft;693.5km/h;-129.03°;0.00°;
52478.40s;33°54'28.047643"N 15°3'34.118340"W 30000.00ft;693.0km/h;-129.08°;0.00°;
52529.83s;33°51'6.067724"N 15°8'33.233670"W 30000.00ft;693.1km/h;-129.12°;0.00°;
52581.26s;33°47'43.725257"N 15°13'32.183456"W 30000.00ft;693.6km/h;-129.17°;0.00°;
52632.69s;33°44'20.886048"N 15°18'31.165242"W 30000.00ft;694.6km/h;-129.22°;0.00°;
52684.12s;33°40'57.436373"N 15°23'30.344577"W 30000.00ft;696.0km/h;-129.27°;0.00°;
52735.54s;33°37'33.291248"N 15°28'29.843227"W 30000.00ft;697.7km/h;-129.31°;0.00°;
52786.97s;33°34'8.400651"N 15°33'29.730569"W 30000.00ft;699.5km/h;-129.36°;0.00°;
52838.40s;33°30'42.753217"N 15°38'30.018780"W 30000.00ft;701.4km/h;-129.41°;0.00°;
52889.83s;33°27'16.377162"N 15°43'30.662148"W 30000.00ft;703.2km/h;-129.46°;0.00°;
52941.26s;33°23'49.338335"N 15°48'31.560551"W 30000.00ft;704.7km/h;-129.50°;0.00°;
52992.69s;33°20'21.735550"N 15°53'32.566840"W 30000.00ft;705.9km/h;-129.55°;0.00°;
53044.12s;33°16'53.693523"N 15°58'33.497578"W 30000.00ft;706.7km/h;-129.60°;0.00°;
53095.54s;33°13'25.353910"N 16°3'34.146346"W 30000.00ft;707.0km/h;-129.65°;0.00°;
53146.97s;33°9'56.865091"N 16°8'34.298661"W 30000.00ft;706.8km/h;-129.69°;0.00°;
53198.40s;33°6'28.371425"N 16°13'33.747398"W 30000.00ft;706.1km/h;-129.74°;0.00°;
53249.83s;33°3'0.002738"N 16°18'32.307616"W 30000.00ft;705.0km/h;-129.79°;0.00°;
53301.26s;32°59'31.864788"N 16°23'29.829685"W 30000.00ft;703.5km/h;-129.84°;0.00°;
53352.69s;32°56'4.031363"N 16°28'26.209759"W 30000.00ft;701.7km/h;-129.89°;0.00°;
53404.12s;32°52'36.538503"N 16°33'21.396749"W 30000.00ft;699.8km/h;-129.94°;0.00°;
53455.54s;32°49'9.381123"N 16°38'15.395170"W 30000.00ft;698.0km/h;-129.99°;0.00°;
53506.97s;32°45'42.511800"N 16°43'8.263177"W 30000.00ft;696.3km/h;-130.04°;0.00°;
53558.40s;32°42'15.840215"N 16°48'0.104324"W 30000.00ft;694.8km/h;-130.09°;0.00°;
53609.83s;32°38'49.224041"N 16°52'51.044360"W 30000.00ft;693.8km/h;-130.15°;0.00°;
53620.50s;32°38'6.233083"N 16°53'51.267726"W 30000.00ft;693.6km/h;-130.29°;0.00°;
Switched destination to waypoint 8 and corrected position
53710.50s;32°41'17.898500"N 16°58'58.232288"W 30000.00ft;396.0km/h;-52.08°;0.00°;
53800.50s;32°44'34.673978"N 17°3'58.907162"W 30000.00ft;396.5km/h;-52.12°;0.00°;
53890.50s;32°47'51.888110"N 17°9'0.930637"W 30000.00ft;397.8km/h;-52.17°;0.00°;
53980.50s;32°51'9.772468"N 17°14'4.666826"W 30000.00ft;399.6km/h;-52.21°;0.00°;
54070.50s;32°54'28.367611"N 17°19'10.189240"W 30000.00ft;401.4km/h;-52.26°;0.00°;
54160.50s;32°57'47.514487"N 17°24'17.264224"W 30000.00ft;403.0km/h;-52.31°;0.00°;
54250.50s;33°1'6.889338"N 17°29'25.401364"W 30000.00ft;403.9km/h;-52.35°;0.00°;
54340.50s;33°4'26.074414"N 17°34'33.960060"W 30000.00ft;403.9km/h;-52.40°;0.00°;
54430.50s;33°7'44.649005"N 17°39'42.289139"W 30000.00ft;403.1km/h;-52.45°;0.00°;
54520.50s;33°11'2.280917"N 17°44'49.869149"W 30000.00ft;401.6km/h;-52.49°;0.00°;
54610.50s;33°14'18.798471"N 17°49'56.426272"W 30000.00ft;399.8km/h;-52.54°;0.00°;
54700.50s;33°17'34.227386"N 17°55'1.992905"W 30000.00ft;398.0km/h;-52.59°;0.00°;
54790.50s;33°20'48.784601"N 18°0'6.901554"W 30000.00ft;396.6km/h;-52.63°;0.00°;
54880.50s;33°24'2.830473"N 18°5'11.713188"W 30000.00ft;396.0km/h;-52.68°;0.00°;
54970.50s;33°27'16.789844"N 18°10'17.095553"W 30000.00ft;396.3km/h;-52.73°;0.00°;
55060.50s;33°30'31.059223"N 18°15'23.677889"W 30000.00ft;397.3km/h;-52.78°;0.00°;
55150.50s;33°33'45.920335"N 18°20'31.913699"W 30000.00ft;399.0km/h;-52.82°;0.00°;
55240.50s;33°37'1.478844"N 18°25'41.981544"W 30000.00ft;400.8km/h;-52.87°;0.00°;
55330.50s;33°40'17.641559"N 18°30'53.745580"W 30000.00ft;402.5km/h;-52.92°;0.00°;
55420.50s;33°43'34.137012"N 18°36'6.784599"W 30000.00ft;403.7km/h;-52.97°;0.00°;
55510.50s;33°46'50.574818"N 18°41'20.483411"W 30000.00ft;404.0km/h;-53.01°;0.00°;
55600.50s;33°50'6.530808"N 18°46'34.166799"W 30000.00ft;403.5km/h;-53.06°;0.00°;
55690.50s;33°53'21.639324"N 18°51'47.246926"W 30000.00ft;402.2km/h;-53.11°;0.00°;
55780.50s;33°56'35.672545"N 18°56'59.352061"W 30000.00ft;400.4km/h;-53.16°;0.00°;
55870.50s;33°59'48.589624"N 19°2'10.408475"W 30000.00ft;398.6km/h;-53.21°;0.00°;
